time,bar_t,side,event,detail
2024-01-10 19:59,11009,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-116""}"
2024-01-11 00:00,11011,L,D_ARM,"{""day"": ""2024-01-10"", ""P0"": 43175.0, ""H1"": 47972.0}"
2024-01-11 00:00,11011,L,ORDER_CREATE,"{""key"": 11009, ""level"": 44993.227, ""stop"": 44167.4589, ""atr_idx"": 11010, ""atr_end_time"": 1704931199999, ""r_confirm_time"": 1704916799999}"
2024-01-11 00:00,11011,L,SIGNAL,"{""key"": 11009}"
2024-01-11 03:59,11011,L,R_REPLACED,"{""old_key"": 11009, ""new_key"": 11011}"
2024-01-11 03:59,11011,L,ORDER_CANCEL,"{""key"": 11009, ""reason"": ""R_REPLACED"", ""level"": 44993.227}"
2024-01-11 03:59,11011,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-116""}"
2024-01-11 04:00,11012,L,ORDER_CREATE,"{""key"": 11011, ""level"": 45619.8898, ""stop"": 44665.6, ""atr_idx"": 11011, ""atr_end_time"": 1704945599999, ""r_confirm_time"": 1704945599999}"
2024-01-11 04:00,11012,L,SIGNAL,"{""key"": 11011}"
2024-01-11 11:59,11013,L,R_REPLACED,"{""old_key"": 11011, ""new_key"": 11013}"
2024-01-11 11:59,11013,L,ORDER_CANCEL,"{""key"": 11011, ""reason"": ""R_REPLACED"", ""level"": 45619.8898}"
2024-01-11 11:59,11013,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-116""}"
2024-01-11 12:00,11014,L,ORDER_CREATE,"{""key"": 11013, ""level"": 46117.5673, ""stop"": 45481.2457, ""atr_idx"": 11013, ""atr_end_time"": 1704974399999, ""r_confirm_time"": 1704974399999}"
2024-01-11 12:00,11014,L,SIGNAL,"{""key"": 11013}"
2024-01-11 17:29,11015,L,R_INVALID,"{""key"": 11013, ""mode"": ""5M""}"
2024-01-11 17:29,11015,L,ORDER_CANCEL,"{""key"": 11013, ""reason"": ""R_INVALID"", ""level"": 46117.5673}"
2024-01-11 23:59,11016,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-116""}"
2024-01-12 00:00,11017,L,ORDER_CREATE,"{""key"": 11016, ""level"": 46078.0591, ""stop"": 45469.2418, ""atr_idx"": 11016, ""atr_end_time"": 1705017599999, ""r_confirm_time"": 1705017599999}"
2024-01-12 00:00,11017,L,SIGNAL,"{""key"": 11016}"
2024-01-12 09:29,11019,L,R_INVALID,"{""key"": 11016, ""mode"": ""5M""}"
2024-01-12 09:29,11019,L,ORDER_CANCEL,"{""key"": 11016, ""reason"": ""R_INVALID"", ""level"": 46078.0591}"
2024-01-12 19:59,11021,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-116""}"
2024-01-12 20:00,11022,L,ORDER_CREATE,"{""key"": 11021, ""level"": 44886.7296, ""stop"": 44200.4397, ""atr_idx"": 11021, ""atr_end_time"": 1705089599999, ""r_confirm_time"": 1705089599999}"
2024-01-12 20:00,11022,L,SIGNAL,"{""key"": 11021}"
2024-01-12 20:04,11022,L,R_INVALID,"{""key"": 11021, ""mode"": ""5M""}"
2024-01-12 20:04,11022,L,ORDER_CANCEL,"{""key"": 11021, ""reason"": ""R_INVALID"", ""level"": 44886.7296}"
2024-01-12 22:04,11022,L,V,"{""P0"": 43175.0, ""mode"": ""5M""}"
2024-01-12 22:05,11022,L,EXIT,"{""exit_kind"": ""v"", ""px"": 42536.94, ""frac"": 1.0, ""signal_id"": ""L-2023-10-20 19:59-116""}"
2024-03-02 00:00,11317,L,D_ARM,"{""day"": ""2024-03-01"", ""P0"": 56691.85, ""H1"": 63676.35}"
2024-03-02 00:00,11317,L,ORDER_CREATE,"{""key"": 11314, ""level"": 61261.2497, ""stop"": 60402.3178, ""atr_idx"": 11316, ""atr_end_time"": 1709337599999, ""r_confirm_time"": 1709308799999}"
2024-03-02 00:00,11317,L,SIGNAL,"{""key"": 11314}"
2024-03-03 11:59,11325,L,R_REPLACED,"{""old_key"": 11314, ""new_key"": 11325}"
2024-03-03 11:59,11325,L,ORDER_CANCEL,"{""key"": 11314, ""reason"": ""R_REPLACED"", ""level"": 61261.2497}"
2024-03-03 12:00,11326,L,ORDER_CREATE,"{""key"": 11325, ""level"": 61688.5922, ""stop"": 61136.04, ""atr_idx"": 11325, ""atr_end_time"": 1709467199999, ""r_confirm_time"": 1709467199999}"
2024-03-03 12:00,11326,L,SIGNAL,"{""key"": 11325}"
2024-03-03 23:59,11328,L,R_REPLACED,"{""old_key"": 11325, ""new_key"": 11328}"
2024-03-03 23:59,11328,L,ORDER_CANCEL,"{""key"": 11325, ""reason"": ""R_REPLACED"", ""level"": 61688.5922}"
2024-03-04 00:00,11329,L,ORDER_CREATE,"{""key"": 11328, ""level"": 62340.4985, ""stop"": 61635.6267, ""atr_idx"": 11328, ""atr_end_time"": 1709510399999, ""r_confirm_time"": 1709510399999}"
2024-03-04 00:00,11329,L,SIGNAL,"{""key"": 11328}"
2024-03-04 00:45,11329,L,FILL,"{""signal_id"": ""L-2024-03-03 23:59-117"", ""expected"": 62340.4985, ""entry"": 62340.4985, ""stop"": 61635.6267, ""key"": 11328}"
2024-03-04 07:59,11330,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-04 14:39,11332,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 65912.3898, ""frac"": 0.25, ""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-04 15:59,11332,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-04 17:29,11333,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 67091.2602, ""frac"": 0.25, ""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-04 23:59,11334,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-05 07:59,11336,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-05 15:59,11338,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-05 19:39,11339,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 61635.6267, ""frac"": 0.5, ""signal_id"": ""L-2024-03-03 23:59-117""}"
2024-03-07 00:00,11347,L,D_ARM,"{""day"": ""2024-03-06"", ""P0"": 59005.0, ""H1"": 69000.0}"
2024-03-07 00:00,11347,L,ORDER_CREATE,"{""key"": 11346, ""level"": 65521.7161, ""stop"": 64470.9252, ""atr_idx"": 11346, ""atr_end_time"": 1709769599999, ""r_confirm_time"": 1709769599999}"
2024-03-07 00:00,11347,L,SIGNAL,"{""key"": 11346}"
2024-03-08 00:00,11353,L,D_DISARM,"{""day"": ""2024-03-07"", ""P0"": 59005.0, ""H1"": 69000.0}"
2024-03-08 00:00,11353,L,ORDER_CANCEL,"{""key"": 11346, ""reason"": ""D_DISARMED"", ""level"": 65521.7161}"
2024-03-09 00:00,11359,L,D_ARM,"{""day"": ""2024-03-08"", ""P0"": 62779.14, ""H1"": 69990.0}"
2024-03-09 00:00,11359,L,ORDER_CREATE,"{""key"": 11358, ""level"": 67061.178, ""stop"": 65884.412, ""atr_idx"": 11358, ""atr_end_time"": 1709942399999, ""r_confirm_time"": 1709942399999}"
2024-03-09 00:00,11359,L,SIGNAL,"{""key"": 11358}"
2024-03-10 03:59,11365,L,R_REPLACED,"{""old_key"": 11358, ""new_key"": 11365}"
2024-03-10 03:59,11365,L,ORDER_CANCEL,"{""key"": 11358, ""reason"": ""R_REPLACED"", ""level"": 67061.178}"
2024-03-10 04:00,11366,L,ORDER_CREATE,"{""key"": 11365, ""level"": 68344.387, ""stop"": 67604.1573, ""atr_idx"": 11365, ""atr_end_time"": 1710043199999, ""r_confirm_time"": 1710043199999}"
2024-03-10 04:00,11366,L,SIGNAL,"{""key"": 11365}"
2024-03-10 11:59,11367,L,R_REPLACED,"{""old_key"": 11365, ""new_key"": 11367}"
2024-03-10 11:59,11367,L,ORDER_CANCEL,"{""key"": 11365, ""reason"": ""R_REPLACED"", ""level"": 68344.387}"
2024-03-10 12:00,11368,L,ORDER_CREATE,"{""key"": 11367, ""level"": 68804.0708, ""stop"": 67995.4, ""atr_idx"": 11367, ""atr_end_time"": 1710071999999, ""r_confirm_time"": 1710071999999}"
2024-03-10 12:00,11368,L,SIGNAL,"{""key"": 11367}"
2024-03-10 14:40,11368,L,FILL,"{""signal_id"": ""L-2024-03-10 11:59-118"", ""expected"": 68804.0708, ""entry"": 68804.0708, ""stop"": 67995.4, ""key"": 11367}"
2024-03-10 19:59,11369,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-10 11:59-118""}"
2024-03-11 00:54,11371,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 67995.4, ""frac"": 1.0, ""signal_id"": ""L-2024-03-10 11:59-118""}"
2024-03-17 00:00,11407,L,D_ARM,"{""day"": ""2024-03-16"", ""P0"": 65600.0, ""H1"": 72419.71}"
2024-03-17 00:04,11407,L,V,"{""P0"": 65600.0, ""mode"": ""5M""}"
2024-03-22 00:00,11437,S,D_ARM,"{""day"": ""2024-03-21"", ""P0"": -68124.11, ""H1"": -60775.0}"
2024-03-22 00:00,11437,S,ORDER_CREATE,"{""key"": 11433, ""level"": -67525.572, ""stop"": -68445.1914, ""atr_idx"": 11436, ""atr_end_time"": 1711065599999, ""r_confirm_time"": 1711022399999}"
2024-03-22 00:00,11437,S,SIGNAL,"{""key"": 11433}"
2024-03-22 03:59,11437,S,R_REPLACED,"{""old_key"": 11433, ""new_key"": 11437}"
2024-03-22 03:59,11437,S,ORDER_CANCEL,"{""key"": 11433, ""reason"": ""R_REPLACED"", ""level"": -67525.572}"
2024-03-22 04:00,11438,S,ORDER_CREATE,"{""key"": 11437, ""level"": -66217.5958, ""stop"": -67201.0, ""atr_idx"": 11437, ""atr_end_time"": 1711079999999, ""r_confirm_time"": 1711079999999}"
2024-03-22 04:00,11438,S,SIGNAL,"{""key"": 11437}"
2024-03-22 04:50,11438,S,SKIP_V,"{""key"": 11437}"
2024-03-22 04:50,11438,S,ORDER_CANCEL,"{""key"": 11437, ""reason"": ""SKIP_V"", ""level"": -66217.5958}"
2024-03-22 12:00,11440,S,ORDER_CREATE,"{""key"": 11439, ""level"": -65841.7001, ""stop"": -66849.5689, ""atr_idx"": 11439, ""atr_end_time"": 1711108799999, ""r_confirm_time"": 1711108799999}"
2024-03-22 12:00,11440,S,SIGNAL,"{""key"": 11439}"
2024-03-22 19:59,11441,S,R_REPLACED,"{""old_key"": 11439, ""new_key"": 11441}"
2024-03-22 19:59,11441,S,ORDER_CANCEL,"{""key"": 11439, ""reason"": ""R_REPLACED"", ""level"": -65841.7001}"
2024-03-22 20:00,11442,S,ORDER_CREATE,"{""key"": 11441, ""level"": -65278.8445, ""stop"": -66562.1893, ""atr_idx"": 11441, ""atr_end_time"": 1711137599999, ""r_confirm_time"": 1711137599999}"
2024-03-22 20:00,11442,S,SIGNAL,"{""key"": 11441}"
2024-03-23 00:00,11443,S,D_DISARM,"{""day"": ""2024-03-22"", ""P0"": -68124.11, ""H1"": -60775.0}"
2024-03-23 00:00,11443,S,ORDER_CANCEL,"{""key"": 11441, ""reason"": ""D_DISARMED"", ""level"": -65278.8445}"
2024-04-07 00:00,11533,L,D_ARM,"{""day"": ""2024-04-06"", ""P0"": 64493.07, ""H1"": 69692.0}"
2024-04-07 00:00,11533,L,ORDER_CREATE,"{""key"": 11526, ""level"": 66725.0121, ""stop"": 65754.7023, ""atr_idx"": 11532, ""atr_end_time"": 1712447999999, ""r_confirm_time"": 1712361599999}"
2024-04-07 00:00,11533,L,SIGNAL,"{""key"": 11526}"
2024-04-07 07:59,11534,L,R_REPLACED,"{""old_key"": 11526, ""new_key"": 11534}"
2024-04-07 07:59,11534,L,ORDER_CANCEL,"{""key"": 11526, ""reason"": ""R_REPLACED"", ""level"": 66725.0121}"
2024-04-07 08:00,11535,L,ORDER_CREATE,"{""key"": 11534, ""level"": 68752.3403, ""stop"": 67962.16, ""atr_idx"": 11534, ""atr_end_time"": 1712476799999, ""r_confirm_time"": 1712476799999}"
2024-04-07 08:00,11535,L,SIGNAL,"{""key"": 11534}"
2024-04-07 23:59,11538,L,R_REPLACED,"{""old_key"": 11534, ""new_key"": 11538}"
2024-04-07 23:59,11538,L,ORDER_CANCEL,"{""key"": 11534, ""reason"": ""R_REPLACED"", ""level"": 68752.3403}"
2024-04-08 00:00,11539,L,ORDER_CREATE,"{""key"": 11538, ""level"": 69405.8234, ""stop"": 68643.2207, ""atr_idx"": 11538, ""atr_end_time"": 1712534399999, ""r_confirm_time"": 1712534399999}"
2024-04-08 00:00,11539,L,SIGNAL,"{""key"": 11538}"
2024-04-08 00:00,11539,L,FILL,"{""signal_id"": ""L-2024-04-07 23:59-119"", ""expected"": 69405.8234, ""entry"": 69405.8234, ""stop"": 68643.2207, ""key"": 11538}"
2024-04-08 07:59,11540,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-04-07 23:59-119""}"
2024-04-08 09:29,11541,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 72280.3234, ""frac"": 0.25, ""signal_id"": ""L-2024-04-07 23:59-119""}"
2024-04-08 15:59,11542,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-04-07 23:59-119""}"
2024-04-09 11:59,11547,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-04-07 23:59-119""}"
2024-04-09 14:49,11548,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 68643.2207, ""frac"": 0.75, ""signal_id"": ""L-2024-04-07 23:59-119""}"
2024-04-14 00:00,11575,L,D_ARM,"{""day"": ""2024-04-13"", ""P0"": 65086.86, ""H1"": 71227.46}"
2024-04-14 00:00,11575,L,ORDER_CREATE,"{""key"": 11574, ""level"": 64888.7643, ""stop"": 63558.76, ""atr_idx"": 11574, ""atr_end_time"": 1713052799999, ""r_confirm_time"": 1713052799999}"
2024-04-14 00:00,11575,L,SIGNAL,"{""key"": 11574}"
2024-04-14 00:00,11575,L,FILL,"{""signal_id"": ""L-2024-04-13 23:59-120"", ""expected"": 64888.7643, ""entry"": 64888.7643, ""stop"": 63558.76, ""key"": 11574}"
2024-04-14 00:04,11575,L,V_POS,"{""P0"": 65086.86, ""signal_id"": ""L-2024-04-13 23:59-120""}"
2024-04-14 00:05,11575,L,EXIT,"{""exit_kind"": ""v"", ""px"": 64189.29, ""frac"": 1.0, ""signal_id"": ""L-2024-04-13 23:59-120""}"
2024-04-18 00:00,11599,S,D_ARM,"{""day"": ""2024-04-17"", ""P0"": -66867.07, ""H1"": -59678.16}"
2024-04-18 00:00,11599,S,ORDER_CREATE,"{""key"": 11598, ""level"": -62010.2635, ""stop"": -63163.8046, ""atr_idx"": 11598, ""atr_end_time"": 1713398399999, ""r_confirm_time"": 1713398399999}"
2024-04-18 00:00,11599,S,SIGNAL,"{""key"": 11598}"
2024-04-18 03:05,11599,S,FILL,"{""signal_id"": ""S-2024-04-17 23:59-121"", ""expected"": -62010.2635, ""entry"": -62010.2635, ""stop"": -63163.8046, ""key"": 11598}"
2024-04-18 14:09,11602,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -63163.8046, ""frac"": 1.0, ""signal_id"": ""S-2024-04-17 23:59-121""}"
2024-04-21 00:00,11617,S,D_ARM,"{""day"": ""2024-04-20"", ""P0"": -65450.0, ""H1"": -59600.01}"
2024-04-21 00:00,11617,S,ORDER_CREATE,"{""key"": 11610, ""level"": -64666.3376, ""stop"": -65646.35, ""atr_idx"": 11616, ""atr_end_time"": 1713657599999, ""r_confirm_time"": 1713571199999}"
2024-04-21 00:00,11617,S,SIGNAL,"{""key"": 11610}"
2024-04-21 00:00,11617,S,FILL,"{""signal_id"": ""S-2024-04-19 23:59-122"", ""expected"": -64666.3376, ""entry"": -64666.3376, ""stop"": -65646.35, ""key"": 11610}"
2024-04-21 03:09,11617,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -65646.35, ""frac"": 1.0, ""signal_id"": ""S-2024-04-19 23:59-122""}"
2024-05-04 00:00,11695,S,D_ARM,"{""day"": ""2024-05-03"", ""P0"": -64734.0, ""H1"": -56552.82}"
2024-05-04 04:00,11696,S,ORDER_CREATE,"{""key"": 11695, ""level"": -62823.2392, ""stop"": -63522.999, ""atr_idx"": 11695, ""atr_end_time"": 1714795199999, ""r_confirm_time"": 1714795199999}"
2024-05-04 04:00,11696,S,SIGNAL,"{""key"": 11695}"
2024-05-04 04:00,11696,S,FILL,"{""signal_id"": ""S-2024-05-04 03:59-123"", ""expected"": -62823.2392, ""entry"": -62823.2392, ""stop"": -63522.999, ""key"": 11695}"
2024-05-04 10:44,11697,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -63522.999, ""frac"": 1.0, ""signal_id"": ""S-2024-05-04 03:59-123""}"
2024-05-16 00:00,11767,L,D_ARM,"{""day"": ""2024-05-15"", ""P0"": 60187.12, ""H1"": 66444.16}"
2024-05-16 00:00,11767,L,ORDER_CREATE,"{""key"": 11765, ""level"": 63173.1969, ""stop"": 61737.4304, ""atr_idx"": 11766, ""atr_end_time"": 1715817599999, ""r_confirm_time"": 1715803199999}"
2024-05-16 00:00,11767,L,SIGNAL,"{""key"": 11765}"
2024-05-16 03:59,11767,L,R_REPLACED,"{""old_key"": 11765, ""new_key"": 11767}"
2024-05-16 03:59,11767,L,ORDER_CANCEL,"{""key"": 11765, ""reason"": ""R_REPLACED"", ""level"": 63173.1969}"
2024-05-16 04:00,11768,L,ORDER_CREATE,"{""key"": 11767, ""level"": 65374.7938, ""stop"": 64525.84, ""atr_idx"": 11767, ""atr_end_time"": 1715831999999, ""r_confirm_time"": 1715831999999}"
2024-05-16 04:00,11768,L,SIGNAL,"{""key"": 11767}"
2024-05-16 15:00,11770,L,FILL,"{""signal_id"": ""L-2024-05-16 03:59-124"", ""expected"": 65374.7938, ""entry"": 65374.7938, ""stop"": 64525.84, ""key"": 11767}"
2024-05-16 15:59,11770,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-16 23:59,11772,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-17 07:14,11774,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 66275.6805, ""frac"": 0.25, ""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-17 14:59,11776,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 66753.8397, ""frac"": 0.25, ""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-17 15:59,11776,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-17 23:59,11778,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-19 03:59,11785,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-19 10:34,11787,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 67529.5202, ""frac"": 0.25, ""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-19 19:59,11789,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-20 03:59,11791,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-20 11:59,11793,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-05-20 19:04,11795,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 68783.3598, ""frac"": 0.25, ""signal_id"": ""L-2024-05-16 03:59-124""}"
2024-07-05 00:00,12067,S,D_ARM,"{""day"": ""2024-07-04"", ""P0"": -63861.76, ""H1"": -56771.0}"
2024-07-05 04:00,12068,S,ORDER_CREATE,"{""key"": 12067, ""level"": -57739.4916, ""stop"": -58989.5694, ""atr_idx"": 12067, ""atr_end_time"": 1720151999999, ""r_confirm_time"": 1720151999999}"
2024-07-05 04:00,12068,S,SIGNAL,"{""key"": 12067}"
2024-07-05 11:59,12069,S,R_REPLACED,"{""old_key"": 12067, ""new_key"": 12069}"
2024-07-05 11:59,12069,S,ORDER_CANCEL,"{""key"": 12067, ""reason"": ""R_REPLACED"", ""level"": -57739.4916}"
2024-07-05 12:00,12070,S,ORDER_CREATE,"{""key"": 12069, ""level"": -56418.06, ""stop"": -57718.638, ""atr_idx"": 12069, ""atr_end_time"": 1720180799999, ""r_confirm_time"": 1720180799999}"
2024-07-05 12:00,12070,S,SIGNAL,"{""key"": 12069}"
2024-07-05 15:05,12070,S,FILL,"{""signal_id"": ""S-2024-07-05 11:59-125"", ""expected"": -56418.06, ""entry"": -56418.06, ""stop"": -57718.638, ""key"": 12069}"
2024-07-05 19:59,12071,S,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""S-2024-07-05 11:59-125""}"
2024-07-06 16:29,12077,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -57718.638, ""frac"": 1.0, ""signal_id"": ""S-2024-07-05 11:59-125""}"
2024-08-29 00:00,12397,L,D_ARM,"{""day"": ""2024-08-28"", ""P0"": 58034.01, ""H1"": 63212.0}"
2024-08-29 00:00,12397,L,ORDER_CREATE,"{""key"": 12395, ""level"": 59024.8103, ""stop"": 58267.7408, ""atr_idx"": 12396, ""atr_end_time"": 1724889599999, ""r_confirm_time"": 1724875199999}"
2024-08-29 00:00,12397,L,SIGNAL,"{""key"": 12395}"
2024-08-29 00:00,12397,L,FILL,"{""signal_id"": ""L-2024-08-28 19:59-126"", ""expected"": 59024.8103, ""entry"": 59024.8103, ""stop"": 58267.7408, ""key"": 12395}"
2024-08-29 03:59,12397,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-08-28 19:59-126""}"
2024-08-29 23:59,12402,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-08-28 19:59-126""}"
2024-08-30 15:04,12406,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 58267.7408, ""frac"": 1.0, ""signal_id"": ""L-2024-08-28 19:59-126""}"
2024-10-15 00:00,12679,L,D_ARM,"{""day"": ""2024-10-14"", ""P0"": 58946.0, ""H1"": 66500.0}"
2024-10-15 00:00,12679,L,ORDER_CREATE,"{""key"": 12677, ""level"": 64997.7021, ""stop"": 64147.9571, ""atr_idx"": 12678, ""atr_end_time"": 1728950399999, ""r_confirm_time"": 1728935999999}"
2024-10-15 00:00,12679,L,SIGNAL,"{""key"": 12677}"
2024-10-15 03:59,12679,L,R_REPLACED,"{""old_key"": 12677, ""new_key"": 12679}"
2024-10-15 03:59,12679,L,ORDER_CANCEL,"{""key"": 12677, ""reason"": ""R_REPLACED"", ""level"": 64997.7021}"
2024-10-15 04:00,12680,L,ORDER_CREATE,"{""key"": 12679, ""level"": 65901.79, ""stop"": 65262.623, ""atr_idx"": 12679, ""atr_end_time"": 1728964799999, ""r_confirm_time"": 1728964799999}"
2024-10-15 04:00,12680,L,SIGNAL,"{""key"": 12679}"
2024-10-15 04:00,12680,L,FILL,"{""signal_id"": ""L-2024-10-15 03:59-127"", ""expected"": 65901.79, ""entry"": 65901.79, ""stop"": 65262.623, ""key"": 12679}"
2024-10-15 05:34,12680,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 65262.623, ""frac"": 1.0, ""signal_id"": ""L-2024-10-15 03:59-127""}"
2024-11-07 00:00,12817,L,D_ARM,"{""day"": ""2024-11-06"", ""P0"": 66835.0, ""H1"": 76400.0}"
2024-11-07 00:00,12817,L,ORDER_CREATE,"{""key"": 12814, ""level"": 73371.6663, ""stop"": 72438.3411, ""atr_idx"": 12816, ""atr_end_time"": 1730937599999, ""r_confirm_time"": 1730908799999}"
2024-11-07 00:00,12817,L,SIGNAL,"{""key"": 12814}"
2024-11-07 03:59,12817,L,R_REPLACED,"{""old_key"": 12814, ""new_key"": 12817}"
2024-11-07 03:59,12817,L,ORDER_CANCEL,"{""key"": 12814, ""reason"": ""R_REPLACED"", ""level"": 73371.6663}"
2024-11-07 04:00,12818,L,ORDER_CREATE,"{""key"": 12817, ""level"": 74905.043, ""stop"": 73927.55, ""atr_idx"": 12817, ""atr_end_time"": 1730951999999, ""r_confirm_time"": 1730951999999}"
2024-11-07 04:00,12818,L,SIGNAL,"{""key"": 12817}"
2024-11-07 04:05,12818,L,FILL,"{""signal_id"": ""L-2024-11-07 03:59-128"", ""expected"": 74905.043, ""entry"": 74905.043, ""stop"": 73927.55, ""key"": 12817}"
2024-11-07 15:59,12820,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 75966.131, ""frac"": 0.25, ""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-07 15:59,12820,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-08 15:59,12826,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-09 03:59,12829,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-09 23:59,12834,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-10 02:29,12835,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 77415.499, ""frac"": 0.25, ""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-10 11:59,12837,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-10 19:59,12839,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-11 00:00,12841,L,D_ARM,"{""day"": ""2024-11-10"", ""P0"": 69298.0, ""H1"": 81500.0}"
2024-11-11 03:59,12841,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-11 04:00,12842,L,ORDER_CREATE,"{""key"": 12841, ""level"": 79507.1028, ""stop"": 78237.7106, ""atr_idx"": 12841, ""atr_end_time"": 1731297599999, ""r_confirm_time"": 1731297599999}"
2024-11-11 04:00,12842,L,SIGNAL,"{""key"": 12841}"
2024-11-11 11:59,12843,L,R_REPLACED,"{""old_key"": 12841, ""new_key"": 12843}"
2024-11-11 11:59,12843,L,ORDER_CANCEL,"{""key"": 12841, ""reason"": ""R_REPLACED"", ""level"": 79507.1028}"
2024-11-11 11:59,12843,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-11 12:00,12844,L,ORDER_CREATE,"{""key"": 12843, ""level"": 80969.1143, ""stop"": 79975.362, ""atr_idx"": 12843, ""atr_end_time"": 1731326399999, ""r_confirm_time"": 1731326399999}"
2024-11-11 12:00,12844,L,SIGNAL,"{""key"": 12843}"
2024-11-11 23:59,12846,L,R_REPLACED,"{""old_key"": 12843, ""new_key"": 12846}"
2024-11-11 23:59,12846,L,ORDER_CANCEL,"{""key"": 12843, ""reason"": ""R_REPLACED"", ""level"": 80969.1143}"
2024-11-11 23:59,12846,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-128""}"
2024-11-12 00:00,12847,L,ORDER_CREATE,"{""key"": 12846, ""level"": 83614.887, ""stop"": 81215.8094, ""atr_idx"": 12846, ""atr_end_time"": 1731369599999, ""r_confirm_time"": 1731369599999}"
2024-11-12 00:00,12847,L,SIGNAL,"{""key"": 12846}"
