signal_id,symbol,side,D_arm_time,R_confirm_time,order_create_time,expected_entry,actual_entry,actual_entry_time,ENTRY_R_LOW,ENTRY_R_HIGH,ENTRY_R_SIZE,structural_stop,stop_time,partial_exit_times,final_exit_time,exit_reason,r_net,pm_margin_pct,fee,funding,funding_events,mae,mfe,hold_h,age_bars,atr_idx,atr_end_time,decision_time,fills,event_sequence
S-2021-12-14 03:59-83,BTCUSDT,SHORT,2021-12-14 00:00,2021-12-14 03:59,2021-12-14 04:00,47384.15,47384.15,2021-12-14 08:35,47932.19,46214.13,1718.06,48075.99,2021-12-14 21:09,,2021-12-14 21:09,stop,-0.015901,-15.901,0.000700,0.000100,2021-12-14 16:00:+0.000100,-0.01460,0.02014,12.58,2,6464,2021-12-14 07:59,2021-12-14 08:35,stop@2021-12-14 21:09:48075.99:1.000,2021-12-14 08:35|FILL|47384.15|1.000;2021-12-14 21:09|EXIT_STOP|48075.99|1.000
S-2021-12-17 23:59-84,BTCUSDT,SHORT,2021-12-18 00:00,2021-12-17 23:59,2021-12-18 00:00,46856.72,46856.72,2021-12-18 05:45,47440.10,45565.58,1874.52,47582.42,2021-12-19 03:19,,2021-12-19 03:19,stop,-0.016988,-16.988,0.000700,0.000300,2021-12-18 08:00:+0.000100;2021-12-18 16:00:+0.000100;2021-12-19 00:00:+0.000100,-0.01549,0.01413,21.58,2,6487,2021-12-18 03:59,2021-12-18 05:45,stop@2021-12-19 03:19:47582.42:1.000,2021-12-18 05:45|FILL|46856.72|1.000;2021-12-19 03:19|EXIT_STOP|47582.42|1.000
S-2022-01-07 19:59-85,BTCUSDT,SHORT,2022-01-08 00:00,2022-01-07 19:59,2022-01-08 00:00,42219.89,42219.89,2022-01-08 01:10,42883.47,40610.00,2273.47,43012.12,2022-01-11 17:14,2022-01-08 02:34,2022-01-11 17:14,stop,-0.012918,-12.918,0.000625,0.000825,2022-01-08 08:00:+0.000075;2022-01-08 16:00:+0.000075;2022-01-09 00:00:+0.000075;2022-01-09 08:00:+0.000075;2022-01-09 16:00:+0.000075;2022-01-10 00:00:+0.000075;2022-01-10 08:00:+0.000075;2022-01-10 16:00:+0.000075;2022-01-11 00:00:+0.000075;2022-01-11 08:00:+0.000075;2022-01-11 16:00:+0.000075,-0.01876,0.06087,88.08,2,6612,2022-01-07 23:59,2022-01-08 01:10,tp@2022-01-08 02:34:41716.62:0.250;stop@2022-01-11 17:14:43012.12:0.750,2022-01-08 01:10|FILL|42219.89|1.000;2022-01-08 02:34|EXIT_TP|41716.62|0.250;2022-01-11 17:14|EXIT_STOP|43012.12|0.750
S-2022-01-22 19:59-86,BTCUSDT,SHORT,2022-01-21 00:00,2022-01-22 19:59,2022-01-22 20:00,35625.51,35625.51,2022-01-22 21:55,36192.76,34243.38,1949.38,36301.34,2022-01-23 23:14,,2022-01-23 23:14,stop,-0.020470,-20.470,0.000700,0.000300,2022-01-23 00:00:+0.000100;2022-01-23 08:00:+0.000100;2022-01-23 16:00:+0.000100,-0.01897,0.02876,25.33,1,6701,2022-01-22 19:59,2022-01-22 21:55,stop@2022-01-23 23:14:36301.34:1.000,2022-01-22 21:55|FILL|35625.51|1.000;2022-01-23 23:14|EXIT_STOP|36301.34|1.000
S-2022-01-25 03:59-87,BTCUSDT,SHORT,2022-01-25 00:00,2022-01-25 03:59,2022-01-25 04:00,37061.15,37061.15,2022-01-25 14:35,37550.00,35951.13,1598.87,37662.65,2022-01-26 04:49,,2022-01-26 04:49,stop,-0.017630,-17.630,0.000700,0.000200,2022-01-25 16:00:+0.000100;2022-01-26 00:00:+0.000100,-0.01623,0.02951,14.25,3,6717,2022-01-25 11:59,2022-01-25 14:35,stop@2022-01-26 04:49:37662.65:1.000,2022-01-25 14:35|FILL|37061.15|1.000;2022-01-26 04:49|EXIT_STOP|37662.65|1.000
L-2022-01-29 23:59-88,BTCUSDT,LONG,2022-01-30 00:00,2022-01-29 23:59,2022-01-30 00:00,37724.02,37724.02,2022-01-30 14:20,37268.44,38720.74,1452.30,37156.63,2022-01-31 00:44,,2022-01-31 00:44,stop,-0.016440,-16.440,0.000700,0.000200,2022-01-30 16:00:+0.000100;2022-01-31 00:00:+0.000100,-0.01504,0.01341,10.42,4,6747,2022-01-30 11:59,2022-01-30 14:20,stop@2022-01-31 00:44:37156.63:1.000,2022-01-30 14:20|FILL|37724.02|1.000;2022-01-31 00:44|EXIT_STOP|37156.63|1.000
L-2022-02-11 23:59-89,BTCUSDT,LONG,2022-02-12 00:00,2022-02-11 23:59,2022-02-12 00:00,42582.62,42582.62,2022-02-12 00:00,42050.00,43767.16,1717.16,41923.85,2022-02-12 06:44,,2022-02-12 06:44,stop,-0.016670,-16.670,0.000700,0.000000,,-0.01547,0.00000,6.75,1,6822,2022-02-11 23:59,2022-02-12 00:00,stop@2022-02-12 06:44:41923.85:1.000,2022-02-12 00:00|FILL|42582.62|1.000;2022-02-12 06:44|EXIT_STOP|41923.85|1.000
S-2022-02-24 23:59-90,BTCUSDT,SHORT,2022-02-25 00:00,2022-02-24 23:59,2022-02-25 00:00,36867.35,36867.35,2022-02-25 00:00,37366.36,35721.96,1644.40,37478.46,2022-02-25 00:04,,2022-02-25 00:04,stop,-0.017776,-17.776,0.000700,0.000000,,-0.01658,0.00000,0.08,1,6900,2022-02-24 23:59,2022-02-25 00:00,stop@2022-02-25 00:04:37478.46:1.000,2022-02-25 00:00|FILL|36867.35|1.000;2022-02-25 00:04|EXIT_STOP|37478.46|1.000
L-2022-03-04 07:59-91,BTCUSDT,LONG,2022-03-04 00:00,2022-03-04 07:59,2022-03-04 08:00,41538.10,41538.10,2022-03-04 08:00,41069.91,42527.30,1457.39,40946.70,2022-03-04 08:34,2022-03-04 08:14,2022-03-04 08:34,stop,-0.010279,-10.279,0.000625,0.000000,,-0.01424,0.00568,0.58,1,6944,2022-03-04 07:59,2022-03-04 08:00,tp@2022-03-04 08:14:41770.63:0.250;stop@2022-03-04 08:34:40946.70:0.750,2022-03-04 08:00|FILL|41538.10|1.000;2022-03-04 08:14|EXIT_TP|41770.63|0.250;2022-03-04 08:34|EXIT_STOP|40946.70|0.750
S-2022-03-07 23:59-92,BTCUSDT,SHORT,2022-03-08 00:00,2022-03-07 23:59,2022-03-08 00:00,38865.97,38865.97,2022-03-08 02:40,39547.57,37155.00,2392.57,39666.21,2022-03-09 03:24,,2022-03-09 03:24,stop,-0.022090,-22.090,0.000700,0.000300,2022-03-08 08:00:+0.000100;2022-03-08 16:00:+0.000100;2022-03-09 00:00:+0.000100,-0.02059,0.02226,24.75,1,6966,2022-03-07 23:59,2022-03-08 02:40,stop@2022-03-09 03:24:39666.21:1.000,2022-03-08 02:40|FILL|38865.97|1.000;2022-03-09 03:24|EXIT_STOP|39666.21|1.000
S-2022-03-13 23:59-93,BTCUSDT,SHORT,2022-03-14 00:00,2022-03-13 23:59,2022-03-14 00:00,38605.61,38605.61,2022-03-14 04:10,39074.93,37578.51,1496.42,39192.15,2022-03-14 08:09,,2022-03-14 08:09,stop,-0.016493,-16.493,0.000700,0.000100,2022-03-14 08:00:+0.000100,-0.01519,0.00960,4.00,2,7003,2022-03-14 03:59,2022-03-14 04:10,stop@2022-03-14 08:09:39192.15:1.000,2022-03-14 04:10|FILL|38605.61|1.000;2022-03-14 08:09|EXIT_STOP|39192.15|1.000
L-2022-04-12 23:59-94,BTCUSDT,LONG,2022-04-13 00:00,2022-04-12 23:59,2022-04-13 00:00,39643.20,39643.20,2022-04-13 01:15,39261.39,40376.80,1115.41,39143.61,2022-04-18 04:19,,2022-04-18 04:19,stop,-0.015302,-15.302,0.000700,0.001500,2022-04-13 08:00:+0.000100;2022-04-13 16:00:+0.000100;2022-04-14 00:00:+0.000100;2022-04-14 08:00:+0.000100;2022-04-14 16:00:+0.000100;2022-04-15 00:00:+0.000100;2022-04-15 08:00:+0.000100;2022-04-15 16:00:+0.000100;2022-04-16 00:00:+0.000100;2022-04-16 08:00:+0.000100;2022-04-16 16:00:+0.000100;2022-04-17 00:00:+0.000100;2022-04-17 08:00:+0.000100;2022-04-17 16:00:+0.000100;2022-04-18 00:00:+0.000100,-0.01260,0.04838,123.08,1,7182,2022-04-12 23:59,2022-04-13 01:15,stop@2022-04-18 04:19:39143.61:1.000,2022-04-13 01:15|FILL|39643.20|1.000;2022-04-18 04:19|EXIT_STOP|39143.61|1.000
S-2022-05-03 07:59-95,BTCUSDT,SHORT,2022-05-03 00:00,2022-05-03 07:59,2022-05-03 08:00,38644.12,38644.12,2022-05-03 08:00,38908.56,38280.76,627.80,39025.29,2022-05-04 08:39,,2022-05-04 08:39,stop,-0.011364,-11.364,0.000700,0.000300,2022-05-03 16:00:+0.000100;2022-05-04 00:00:+0.000100;2022-05-04 08:00:+0.000100,-0.00986,0.02915,24.67,1,7304,2022-05-03 07:59,2022-05-03 08:00,stop@2022-05-04 08:39:39025.29:1.000,2022-05-03 08:00|FILL|38644.12|1.000;2022-05-04 08:39|EXIT_STOP|39025.29|1.000
S-2022-05-10 03:59-96,BTCUSDT,SHORT,2022-05-10 00:00,2022-05-10 03:59,2022-05-10 04:00,31818.02,31818.02,2022-05-10 05:45,32588.20,29730.40,2857.80,32685.96,,2022-05-10 10:19;2022-05-11 12:49,2022-05-16 00:00,dexit,0.025895,25.895,0.000550,0.001025,2022-05-10 08:00:+0.000100;2022-05-10 16:00:+0.000075;2022-05-11 00:00:+0.000075;2022-05-11 08:00:+0.000075;2022-05-11 16:00:+0.000050;2022-05-12 00:00:+0.000050;2022-05-12 08:00:+0.000050;2022-05-12 16:00:+0.000050;2022-05-13 00:00:+0.000050;2022-05-13 08:00:+0.000050;2022-05-13 16:00:+0.000050;2022-05-14 00:00:+0.000050;2022-05-14 08:00:+0.000050;2022-05-14 16:00:+0.000050;2022-05-15 00:00:+0.000050;2022-05-15 08:00:+0.000050;2022-05-15 16:00:+0.000050;2022-05-16 00:00:+0.000050,-0.02643,0.16085,138.25,1,7345,2022-05-10 03:59,2022-05-10 05:45,tp@2022-05-10 10:19:31303.60:0.250;tp@2022-05-11 12:49:29814.48:0.250;dexit@2022-05-16 00:00:31328.89:0.500,2022-05-10 05:45|FILL|31818.02|1.000;2022-05-10 10:19|EXIT_TP|31303.60|0.250;2022-05-11 12:49|EXIT_TP|29814.48|0.250;2022-05-16 00:00|EXIT_DEXIT|31328.89|0.500
S-2022-06-07 23:59-97,BTCUSDT,SHORT,2022-06-08 00:00,2022-06-07 23:59,2022-06-08 00:00,30939.75,30939.75,2022-06-08 00:00,31429.85,29747.62,1682.23,31524.14,,2022-06-11 09:09;2022-06-11 12:59;2022-06-12 02:29,2022-06-12 02:59,tp,0.086871,86.871,0.000400,0.001100,2022-06-08 08:00:+0.000100;2022-06-08 16:00:+0.000100;2022-06-09 00:00:+0.000100;2022-06-09 08:00:+0.000100;2022-06-09 16:00:+0.000100;2022-06-10 00:00:+0.000100;2022-06-10 08:00:+0.000100;2022-06-10 16:00:+0.000100;2022-06-11 00:00:+0.000100;2022-06-11 08:00:+0.000100;2022-06-11 16:00:+0.000050;2022-06-12 00:00:+0.000050,-0.01252,0.11582,99.00,1,7518,2022-06-07 23:59,2022-06-08 00:00,tp@2022-06-11 09:09:28827.33:0.250;tp@2022-06-11 12:59:28546.83:0.250;tp@2022-06-12 02:29:28091.80:0.250;tp@2022-06-12 02:59:27356.28:0.250,2022-06-08 00:00|FILL|30939.75|1.000;2022-06-11 09:09|EXIT_TP|28827.33|0.250;2022-06-11 12:59|EXIT_TP|28546.83|0.250;2022-06-12 02:29|EXIT_TP|28091.80|0.250;2022-06-12 02:59|EXIT_TP|27356.28|0.250
S-2022-06-12 11:59-98,BTCUSDT,SHORT,2022-06-11 00:00,2022-06-12 11:59,2022-06-12 12:00,28140.51,28140.51,2022-06-12 15:15,28544.96,27190.00,1354.96,28630.59,,2022-06-12 21:04,2022-06-21 05:25,v,0.200422,200.422,0.000625,0.001975,2022-06-12 16:00:+0.000100;2022-06-13 00:00:+0.000075;2022-06-13 08:00:+0.000075;2022-06-13 16:00:+0.000075;2022-06-14 00:00:+0.000075;2022-06-14 08:00:+0.000075;2022-06-14 16:00:+0.000075;2022-06-15 00:00:+0.000075;2022-06-15 08:00:+0.000075;2022-06-15 16:00:+0.000075;2022-06-16 00:00:+0.000075;2022-06-16 08:00:+0.000075;2022-06-16 16:00:+0.000075;2022-06-17 00:00:+0.000075;2022-06-17 08:00:+0.000075;2022-06-17 16:00:+0.000075;2022-06-18 00:00:+0.000075;2022-06-18 08:00:+0.000075;2022-06-18 16:00:+0.000075;2022-06-19 00:00:+0.000075;2022-06-19 08:00:+0.000075;2022-06-19 16:00:+0.000075;2022-06-20 00:00:+0.000075;2022-06-20 08:00:+0.000075;2022-06-20 16:00:+0.000075;2022-06-21 00:00:+0.000075,-0.00737,0.37379,206.17,1,7545,2022-06-12 11:59,2022-06-12 15:15,tp@2022-06-12 21:04:27356.28:0.250;v@2022-06-21 05:25:20784.40:0.750,2022-06-12 15:15|FILL|28140.51|1.000;2022-06-12 21:04|EXIT_TP|27356.28|0.250;2022-06-21 05:24|V_DETECT|20815.95|0.000;2022-06-21 05:25|EXIT_V|20784.40|0.750
L-2022-07-17 03:59-99,BTCUSDT,LONG,2022-07-15 00:00,2022-07-17 03:59,2022-07-17 04:00,21104.38,21104.38,2022-07-17 14:00,20911.64,21460.85,549.21,20848.91,2022-07-17 17:59,,2022-07-17 17:59,stop,-0.013405,-13.405,0.000700,0.000100,2022-07-17 16:00:+0.000100,-0.01211,0.01188,4.00,3,7755,2022-07-17 11:59,2022-07-17 14:00,stop@2022-07-17 17:59:20848.91:1.000,2022-07-17 14:00|FILL|21104.38|1.000;2022-07-17 17:59|EXIT_STOP|20848.91|1.000
L-2022-07-21 03:59-100,BTCUSDT,LONG,2022-07-21 00:00,2022-07-21 03:59,2022-07-21 04:00,23186.39,23186.39,2022-07-21 04:00,22906.19,23799.62,893.43,22837.47,2022-07-21 04:04,,2022-07-21 04:04,stop,-0.016248,-16.248,0.000700,0.000000,,-0.01505,0.00000,0.08,1,7777,2022-07-21 03:59,2022-07-21 04:00,stop@2022-07-21 04:04:22837.47:1.000,2022-07-21 04:00|FILL|23186.39|1.000;2022-07-21 04:04|EXIT_STOP|22837.47|1.000
S-2022-08-22 15:59-101,BTCUSDT,SHORT,2022-08-22 00:00,2022-08-22 15:59,2022-08-22 16:00,21287.78,21287.78,2022-08-22 16:00,21494.44,20890.18,604.26,21558.92,2022-08-23 13:39,,2022-08-23 13:39,stop,-0.014137,-14.137,0.000700,0.000200,2022-08-23 00:00:+0.000100;2022-08-23 08:00:+0.000100,-0.01274,0.01868,21.67,1,7972,2022-08-22 15:59,2022-08-22 16:00,stop@2022-08-23 13:39:21558.92:1.000,2022-08-22 16:00|FILL|21287.78|1.000;2022-08-23 13:39|EXIT_STOP|21558.92|1.000
S-2022-08-29 19:59-102,BTCUSDT,SHORT,2022-08-30 00:00,2022-08-29 19:59,2022-08-30 00:00,20186.80,20186.80,2022-08-30 00:00,20384.25,19805.00,579.25,20445.40,2022-08-30 04:29,,2022-08-30 04:29,stop,-0.014010,-14.010,0.000700,0.000000,,-0.01281,0.00380,4.50,2,8016,2022-08-29 23:59,2022-08-30 00:00,stop@2022-08-30 04:29:20445.40:1.000,2022-08-30 00:00|FILL|20186.80|1.000;2022-08-30 04:29|EXIT_STOP|20445.40|1.000
L-2022-09-15 19:59-103,BTCUSDT,LONG,2022-09-14 00:00,2022-09-15 19:59,2022-09-15 20:00,19720.50,19720.50,2022-09-15 22:35,19497.00,20194.12,697.12,19438.51,2022-09-16 17:09,,2022-09-16 17:09,stop,-0.015800,-15.800,0.000700,0.000300,2022-09-16 00:00:+0.000100;2022-09-16 08:00:+0.000100;2022-09-16 16:00:+0.000100,-0.01430,0.00859,18.58,1,8117,2022-09-15 19:59,2022-09-15 22:35,stop@2022-09-16 17:09:19438.51:1.000,2022-09-15 22:35|FILL|19720.50|1.000;2022-09-16 17:09|EXIT_STOP|19438.51|1.000
L-2022-09-27 23:59-104,BTCUSDT,LONG,2022-09-28 00:00,2022-09-27 23:59,2022-09-28 00:00,19142.18,19142.18,2022-09-28 00:00,18816.32,19954.49,1138.17,18759.87,2022-09-28 02:19,,2022-09-28 02:19,stop,-0.021172,-21.172,0.000700,0.000000,,-0.01997,0.00502,2.33,1,8190,2022-09-27 23:59,2022-09-28 00:00,stop@2022-09-28 02:19:18759.87:1.000,2022-09-28 00:00|FILL|19142.18|1.000;2022-09-28 02:19|EXIT_STOP|18759.87|1.000
S-2022-11-22 11:59-105,BTCUSDT,SHORT,2022-11-22 00:00,2022-11-22 11:59,2022-11-22 12:00,15837.24,15837.24,2022-11-22 12:15,15967.76,15616.63,351.13,16015.66,2022-11-22 13:14,,2022-11-22 13:14,stop,-0.012466,-12.466,0.000700,0.000000,,-0.01127,0.00579,1.00,1,8523,2022-11-22 11:59,2022-11-22 12:15,stop@2022-11-22 13:14:16015.66:1.000,2022-11-22 12:15|FILL|15837.24|1.000;2022-11-22 13:14|EXIT_STOP|16015.66|1.000
L-2023-01-12 11:59-106,BTCUSDT,LONG,2023-01-12 00:00,2023-01-12 11:59,2023-01-12 12:00,18040.07,18040.07,2023-01-12 13:30,17907.25,18241.43,334.18,17853.53,,,2023-02-11 00:00,dexit,0.189131,189.131,0.000700,0.008900,2023-01-12 16:00:+0.000100;2023-01-13 00:00:+0.000100;2023-01-13 08:00:+0.000100;2023-01-13 16:00:+0.000100;2023-01-14 00:00:+0.000100;2023-01-14 08:00:+0.000100;2023-01-14 16:00:+0.000100;2023-01-15 00:00:+0.000100;2023-01-15 08:00:+0.000100;2023-01-15 16:00:+0.000100;2023-01-16 00:00:+0.000100;2023-01-16 08:00:+0.000100;2023-01-16 16:00:+0.000100;2023-01-17 00:00:+0.000100;2023-01-17 08:00:+0.000100;2023-01-17 16:00:+0.000100;2023-01-18 00:00:+0.000100;2023-01-18 08:00:+0.000100;2023-01-18 16:00:+0.000100;2023-01-19 00:00:+0.000100;2023-01-19 08:00:+0.000100;2023-01-19 16:00:+0.000100;2023-01-20 00:00:+0.000100;2023-01-20 08:00:+0.000100;2023-01-20 16:00:+0.000100;2023-01-21 00:00:+0.000100;2023-01-21 08:00:+0.000100;2023-01-21 16:00:+0.000100;2023-01-22 00:00:+0.000100;2023-01-22 08:00:+0.000100;2023-01-22 16:00:+0.000100;2023-01-23 00:00:+0.000100;2023-01-23 08:00:+0.000100;2023-01-23 16:00:+0.000100;2023-01-24 00:00:+0.000100;2023-01-24 08:00:+0.000100;2023-01-24 16:00:+0.000100;2023-01-25 00:00:+0.000100;2023-01-25 08:00:+0.000100;2023-01-25 16:00:+0.000100;2023-01-26 00:00:+0.000100;2023-01-26 08:00:+0.000100;2023-01-26 16:00:+0.000100;2023-01-27 00:00:+0.000100;2023-01-27 08:00:+0.000100;2023-01-27 16:00:+0.000100;2023-01-28 00:00:+0.000100;2023-01-28 08:00:+0.000100;2023-01-28 16:00:+0.000100;2023-01-29 00:00:+0.000100;2023-01-29 08:00:+0.000100;2023-01-29 16:00:+0.000100;2023-01-30 00:00:+0.000100;2023-01-30 08:00:+0.000100;2023-01-30 16:00:+0.000100;2023-01-31 00:00:+0.000100;2023-01-31 08:00:+0.000100;2023-01-31 16:00:+0.000100;2023-02-01 00:00:+0.000100;2023-02-01 08:00:+0.000100;2023-02-01 16:00:+0.000100;2023-02-02 00:00:+0.000100;2023-02-02 08:00:+0.000100;2023-02-02 16:00:+0.000100;2023-02-03 00:00:+0.000100;2023-02-03 08:00:+0.000100;2023-02-03 16:00:+0.000100;2023-02-04 00:00:+0.000100;2023-02-04 08:00:+0.000100;2023-02-04 16:00:+0.000100;2023-02-05 00:00:+0.000100;2023-02-05 08:00:+0.000100;2023-02-05 16:00:+0.000100;2023-02-06 00:00:+0.000100;2023-02-06 08:00:+0.000100;2023-02-06 16:00:+0.000100;2023-02-07 00:00:+0.000100;2023-02-07 08:00:+0.000100;2023-02-07 16:00:+0.000100;2023-02-08 00:00:+0.000100;2023-02-08 08:00:+0.000100;2023-02-08 16:00:+0.000100;2023-02-09 00:00:+0.000100;2023-02-09 08:00:+0.000100;2023-02-09 16:00:+0.000100;2023-02-10 00:00:+0.000100;2023-02-10 08:00:+0.000100;2023-02-10 16:00:+0.000100;2023-02-11 00:00:+0.000100,-0.00821,0.34451,706.50,1,8829,2023-01-12 11:59,2023-01-12 13:30,dexit@2023-02-11 00:00:21625.19:1.000,2023-01-12 13:30|FILL|18040.07|1.000;2023-02-11 00:00|EXIT_DEXIT|21625.19|1.000
L-2023-02-16 11:59-107,BTCUSDT,LONG,2023-02-16 00:00,2023-02-16 11:59,2023-02-16 12:00,24464.51,24464.51,2023-02-16 12:10,24278.58,24756.35,477.77,24205.74,2023-02-16 22:34,2023-02-16 15:44,2023-02-16 22:34,stop,-0.006718,-6.718,0.000625,0.000075,2023-02-16 16:00:+0.000075,-0.01058,0.03211,10.42,1,9039,2023-02-16 11:59,2023-02-16 12:10,tp@2023-02-16 15:44:24688.62:0.250;stop@2023-02-16 22:34:24205.74:0.750,2023-02-16 12:10|FILL|24464.51|1.000;2023-02-16 15:44|EXIT_TP|24688.62|0.250;2023-02-16 22:34|EXIT_STOP|24205.74|0.750
L-2023-02-19 07:59-108,BTCUSDT,LONG,2023-02-18 00:00,2023-02-19 07:59,2023-02-19 08:00,24609.10,24609.10,2023-02-19 08:00,24430.00,24877.00,447.00,24356.71,2023-02-19 17:59,2023-02-19 11:19,2023-02-19 17:59,stop,-0.007959,-7.959,0.000625,0.000075,2023-02-19 16:00:+0.000075,-0.01026,0.02369,10.00,1,9056,2023-02-19 07:59,2023-02-19 08:00,tp@2023-02-19 11:19:24688.62:0.250;stop@2023-02-19 17:59:24356.71:0.750,2023-02-19 08:00|FILL|24609.10|1.000;2023-02-19 11:19|EXIT_TP|24688.62|0.250;2023-02-19 17:59|EXIT_STOP|24356.71|0.750
L-2023-03-15 07:59-109,BTCUSDT,LONG,2023-03-15 00:00,2023-03-15 07:59,2023-03-15 08:00,24308.21,24308.21,2023-03-15 11:20,23976.42,25074.24,1097.82,23904.49,2023-03-15 17:04,2023-03-15 11:39,2023-03-15 17:04,stop,-0.011672,-11.672,0.000625,0.000075,2023-03-15 16:00:+0.000075,-0.01661,0.03656,5.75,1,9200,2023-03-15 07:59,2023-03-15 11:20,tp@2023-03-15 11:39:24489.01:0.250;stop@2023-03-15 17:04:23904.49:0.750,2023-03-15 11:20|FILL|24308.21|1.000;2023-03-15 11:39|EXIT_TP|24489.01|0.250;2023-03-15 17:04|EXIT_STOP|23904.49|0.750
L-2023-03-18 03:59-110,BTCUSDT,LONG,2023-03-18 00:00,2023-03-18 03:59,2023-03-18 04:00,26696.16,26696.16,2023-03-18 16:30,26264.00,27756.84,1492.84,26185.21,,,2023-04-21 00:00,dexit,0.047267,47.267,0.000700,0.010000,2023-03-19 00:00:+0.000100;2023-03-19 08:00:+0.000100;2023-03-19 16:00:+0.000100;2023-03-20 00:00:+0.000100;2023-03-20 08:00:+0.000100;2023-03-20 16:00:+0.000100;2023-03-21 00:00:+0.000100;2023-03-21 08:00:+0.000100;2023-03-21 16:00:+0.000100;2023-03-22 00:00:+0.000100;2023-03-22 08:00:+0.000100;2023-03-22 16:00:+0.000100;2023-03-23 00:00:+0.000100;2023-03-23 08:00:+0.000100;2023-03-23 16:00:+0.000100;2023-03-24 00:00:+0.000100;2023-03-24 08:00:+0.000100;2023-03-24 16:00:+0.000100;2023-03-25 00:00:+0.000100;2023-03-25 08:00:+0.000100;2023-03-25 16:00:+0.000100;2023-03-26 00:00:+0.000100;2023-03-26 08:00:+0.000100;2023-03-26 16:00:+0.000100;2023-03-27 00:00:+0.000100;2023-03-27 08:00:+0.000100;2023-03-27 16:00:+0.000100;2023-03-28 00:00:+0.000100;2023-03-28 08:00:+0.000100;2023-03-28 16:00:+0.000100;2023-03-29 00:00:+0.000100;2023-03-29 08:00:+0.000100;2023-03-29 16:00:+0.000100;2023-03-30 00:00:+0.000100;2023-03-30 08:00:+0.000100;2023-03-30 16:00:+0.000100;2023-03-31 00:00:+0.000100;2023-03-31 08:00:+0.000100;2023-03-31 16:00:+0.000100;2023-04-01 00:00:+0.000100;2023-04-01 08:00:+0.000100;2023-04-01 16:00:+0.000100;2023-04-02 00:00:+0.000100;2023-04-02 08:00:+0.000100;2023-04-02 16:00:+0.000100;2023-04-03 00:00:+0.000100;2023-04-03 08:00:+0.000100;2023-04-03 16:00:+0.000100;2023-04-04 00:00:+0.000100;2023-04-04 08:00:+0.000100;2023-04-04 16:00:+0.000100;2023-04-05 00:00:+0.000100;2023-04-05 08:00:+0.000100;2023-04-05 16:00:+0.000100;2023-04-06 00:00:+0.000100;2023-04-06 08:00:+0.000100;2023-04-06 16:00:+0.000100;2023-04-07 00:00:+0.000100;2023-04-07 08:00:+0.000100;2023-04-07 16:00:+0.000100;2023-04-08 00:00:+0.000100;2023-04-08 08:00:+0.000100;2023-04-08 16:00:+0.000100;2023-04-09 00:00:+0.000100;2023-04-09 08:00:+0.000100;2023-04-09 16:00:+0.000100;2023-04-10 00:00:+0.000100;2023-04-10 08:00:+0.000100;2023-04-10 16:00:+0.000100;2023-04-11 00:00:+0.000100;2023-04-11 08:00:+0.000100;2023-04-11 16:00:+0.000100;2023-04-12 00:00:+0.000100;2023-04-12 08:00:+0.000100;2023-04-12 16:00:+0.000100;2023-04-13 00:00:+0.000100;2023-04-13 08:00:+0.000100;2023-04-13 16:00:+0.000100;2023-04-14 00:00:+0.000100;2023-04-14 08:00:+0.000100;2023-04-14 16:00:+0.000100;2023-04-15 00:00:+0.000100;2023-04-15 08:00:+0.000100;2023-04-15 16:00:+0.000100;2023-04-16 00:00:+0.000100;2023-04-16 08:00:+0.000100;2023-04-16 16:00:+0.000100;2023-04-17 00:00:+0.000100;2023-04-17 08:00:+0.000100;2023-04-17 16:00:+0.000100;2023-04-18 00:00:+0.000100;2023-04-18 08:00:+0.000100;2023-04-18 16:00:+0.000100;2023-04-19 00:00:+0.000100;2023-04-19 08:00:+0.000100;2023-04-19 16:00:+0.000100;2023-04-20 00:00:+0.000100;2023-04-20 08:00:+0.000100;2023-04-20 16:00:+0.000100;2023-04-21 00:00:+0.000100,-0.00704,0.16122,799.50,4,9220,2023-03-18 15:59,2023-03-18 16:30,dexit@2023-04-21 00:00:28243.65:1.000,2023-03-18 16:30|FILL|26696.16|1.000;2023-04-21 00:00|EXIT_DEXIT|28243.65|1.000
L-2023-04-27 11:59-111,BTCUSDT,LONG,2023-04-27 00:00,2023-04-27 11:59,2023-04-27 12:00,28677.04,28677.04,2023-04-27 12:35,28378.86,29278.88,900.02,28293.72,2023-05-01 05:44,,2023-05-01 05:44,stop,-0.015667,-15.667,0.000700,0.001100,2023-04-27 16:00:+0.000100;2023-04-28 00:00:+0.000100;2023-04-28 08:00:+0.000100;2023-04-28 16:00:+0.000100;2023-04-29 00:00:+0.000100;2023-04-29 08:00:+0.000100;2023-04-29 16:00:+0.000100;2023-04-30 00:00:+0.000100;2023-04-30 08:00:+0.000100;2023-04-30 16:00:+0.000100;2023-05-01 00:00:+0.000100,-0.01337,0.04507,89.17,1,9459,2023-04-27 11:59,2023-04-27 12:35,stop@2023-05-01 05:44:28293.72:1.000,2023-04-27 12:35|FILL|28677.04|1.000;2023-05-01 05:44|EXIT_STOP|28293.72|1.000
