time,bar_t,event,detail
2024-03-04 00:00,9830,SIGNAL,"{""key"": 9829}"
2024-03-04 00:45,9830,FILL,"{""signal_id"": ""L-2024-03-03 23:59-63"", ""expected"": 62413.3709, ""entry"": 62413.3709, ""stop"": 61699.9432, ""key"": 9829}"
2024-03-04 01:29,9830,EXIT,"{""exit_kind"": ""tp"", ""px"": 63840.2262, ""frac"": 0.5, ""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-04 07:59,9831,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-04 14:39,9833,EXIT,"{""exit_kind"": ""tp"", ""px"": 65912.3898, ""frac"": 0.125, ""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-04 15:59,9833,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-04 17:24,9834,EXIT,"{""exit_kind"": ""tp"", ""px"": 67091.2602, ""frac"": 0.125, ""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-04 23:59,9835,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-05 07:59,9837,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-05 15:04,9839,EXIT,"{""exit_kind"": ""tp"", ""px"": 69003.6499, ""frac"": 0.125, ""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-05 15:59,9839,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-05 19:39,9840,EXIT,"{""exit_kind"": ""stop"", ""px"": 62538.1976, ""frac"": 0.125, ""signal_id"": ""L-2024-03-03 23:59-63""}"
2024-03-07 00:00,9848,D_ARM,"{""day"": ""2024-03-06"", ""P0"": 59005.0, ""H1"": 69000.0}"
2024-03-07 00:00,9848,ORDER_CREATE,"{""key"": 9847, ""level"": 65508.7003, ""stop"": 64421.6535, ""atr_idx"": 9847, ""atr_end_time"": 1709769599999, ""r_confirm_time"": 1709769599999}"
2024-03-07 00:00,9848,SIGNAL,"{""key"": 9847}"
2024-03-08 00:00,9854,D_DISARM,"{""day"": ""2024-03-07"", ""P0"": 59005.0, ""H1"": 69000.0}"
2024-03-08 00:00,9854,ORDER_CANCEL,"{""key"": 9847, ""reason"": ""D_DISARMED"", ""level"": 65508.7003}"
2024-03-09 00:00,9860,D_ARM,"{""day"": ""2024-03-08"", ""P0"": 62779.14, ""H1"": 69990.0}"
2024-03-09 00:00,9860,ORDER_CREATE,"{""key"": 9859, ""level"": 67105.8875, ""stop"": 65921.64, ""atr_idx"": 9859, ""atr_end_time"": 1709942399999, ""r_confirm_time"": 1709942399999}"
2024-03-09 00:00,9860,SIGNAL,"{""key"": 9859}"
2024-03-10 03:59,9866,R_REPLACED,"{""old_key"": 9859, ""new_key"": 9866}"
2024-03-10 03:59,9866,ORDER_CANCEL,"{""key"": 9859, ""reason"": ""R_REPLACED"", ""level"": 67105.8875}"
2024-03-10 04:00,9867,ORDER_CREATE,"{""key"": 9866, ""level"": 68384.203, ""stop"": 67616.54, ""atr_idx"": 9866, ""atr_end_time"": 1710043199999, ""r_confirm_time"": 1710043199999}"
2024-03-10 04:00,9867,SIGNAL,"{""key"": 9866}"
2024-03-10 11:59,9868,R_REPLACED,"{""old_key"": 9866, ""new_key"": 9868}"
2024-03-10 11:59,9868,ORDER_CANCEL,"{""key"": 9866, ""reason"": ""R_REPLACED"", ""level"": 68384.203}"
2024-03-10 12:00,9869,ORDER_CREATE,"{""key"": 9868, ""level"": 68878.5203, ""stop"": 68057.7125, ""atr_idx"": 9868, ""atr_end_time"": 1710071999999, ""r_confirm_time"": 1710071999999}"
2024-03-10 12:00,9869,SIGNAL,"{""key"": 9868}"
2024-03-10 14:40,9869,FILL,"{""signal_id"": ""L-2024-03-10 11:59-64"", ""expected"": 68878.5203, ""entry"": 68878.5203, ""stop"": 68057.7125, ""key"": 9868}"
2024-03-10 19:59,9870,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-03-10 11:59-64""}"
2024-03-11 00:54,9872,EXIT,"{""exit_kind"": ""stop"", ""px"": 68057.7125, ""frac"": 1.0, ""signal_id"": ""L-2024-03-10 11:59-64""}"
2024-03-17 00:00,9908,D_ARM,"{""day"": ""2024-03-16"", ""P0"": 65600.0, ""H1"": 72419.71}"
2024-03-17 00:04,9908,V,"{""P0"": 65600.0, ""mode"": ""5M""}"
2024-04-07 00:00,10034,D_ARM,"{""day"": ""2024-04-06"", ""P0"": 64493.07, ""H1"": 69692.0}"
2024-04-07 00:00,10034,ORDER_CREATE,"{""key"": 10027, ""level"": 66737.2284, ""stop"": 65768.102, ""atr_idx"": 10033, ""atr_end_time"": 1712447999999, ""r_confirm_time"": 1712361599999}"
2024-04-07 00:00,10034,SIGNAL,"{""key"": 10027}"
2024-04-07 07:59,10035,R_REPLACED,"{""old_key"": 10027, ""new_key"": 10035}"
2024-04-07 07:59,10035,ORDER_CANCEL,"{""key"": 10027, ""reason"": ""R_REPLACED"", ""level"": 66737.2284}"
2024-04-07 08:00,10036,ORDER_CREATE,"{""key"": 10035, ""level"": 68751.5317, ""stop"": 67954.0245, ""atr_idx"": 10035, ""atr_end_time"": 1712476799999, ""r_confirm_time"": 1712476799999}"
2024-04-07 08:00,10036,SIGNAL,"{""key"": 10035}"
2024-04-07 23:59,10039,R_REPLACED,"{""old_key"": 10035, ""new_key"": 10039}"
2024-04-07 23:59,10039,ORDER_CANCEL,"{""key"": 10035, ""reason"": ""R_REPLACED"", ""level"": 68751.5317}"
2024-04-08 00:00,10040,ORDER_CREATE,"{""key"": 10039, ""level"": 69446.2488, ""stop"": 68674.6561, ""atr_idx"": 10039, ""atr_end_time"": 1712534399999, ""r_confirm_time"": 1712534399999}"
2024-04-08 00:00,10040,SIGNAL,"{""key"": 10039}"
2024-04-08 00:00,10040,FILL,"{""signal_id"": ""L-2024-04-07 23:59-65"", ""expected"": 69446.2488, ""entry"": 69446.2488, ""stop"": 68674.6561, ""key"": 10039}"
2024-04-08 07:59,10041,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-04-07 23:59-65""}"
2024-04-08 08:04,10042,EXIT,"{""exit_kind"": ""tp"", ""px"": 70989.4342, ""frac"": 0.5, ""signal_id"": ""L-2024-04-07 23:59-65""}"
2024-04-08 08:54,10042,EXIT,"{""exit_kind"": ""tp"", ""px"": 72280.3234, ""frac"": 0.125, ""signal_id"": ""L-2024-04-07 23:59-65""}"
2024-04-08 15:59,10043,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-04-07 23:59-65""}"
2024-04-09 08:09,10048,EXIT,"{""exit_kind"": ""stop"", ""px"": 69585.1413, ""frac"": 0.375, ""signal_id"": ""L-2024-04-07 23:59-65""}"
2024-04-14 00:00,10076,D_ARM,"{""day"": ""2024-04-13"", ""P0"": 65086.86, ""H1"": 71227.46}"
2024-04-14 00:00,10076,ORDER_CREATE,"{""key"": 10075, ""level"": 64724.2319, ""stop"": 63339.41, ""atr_idx"": 10075, ""atr_end_time"": 1713052799999, ""r_confirm_time"": 1713052799999}"
2024-04-14 00:00,10076,SIGNAL,"{""key"": 10075}"
2024-04-14 00:00,10076,FILL,"{""signal_id"": ""L-2024-04-13 23:59-66"", ""expected"": 64724.2319, ""entry"": 64724.2319, ""stop"": 63339.41, ""key"": 10075}"
2024-04-14 00:04,10076,V_POS,"{""P0"": 65086.86, ""signal_id"": ""L-2024-04-13 23:59-66""}"
2024-04-14 00:05,10076,EXIT,"{""exit_kind"": ""v"", ""px"": 64192.9, ""frac"": 1.0, ""signal_id"": ""L-2024-04-13 23:59-66""}"
2024-05-16 00:00,10268,D_ARM,"{""day"": ""2024-05-15"", ""P0"": 60187.12, ""H1"": 66444.16}"
2024-05-16 00:00,10268,ORDER_CREATE,"{""key"": 10266, ""level"": 63136.5812, ""stop"": 61701.1396, ""atr_idx"": 10267, ""atr_end_time"": 1715817599999, ""r_confirm_time"": 1715803199999}"
2024-05-16 00:00,10268,SIGNAL,"{""key"": 10266}"
2024-05-16 03:59,10268,R_REPLACED,"{""old_key"": 10266, ""new_key"": 10268}"
2024-05-16 03:59,10268,ORDER_CANCEL,"{""key"": 10266, ""reason"": ""R_REPLACED"", ""level"": 63136.5812}"
2024-05-16 04:00,10269,ORDER_CREATE,"{""key"": 10268, ""level"": 65340.084, ""stop"": 64487.4555, ""atr_idx"": 10268, ""atr_end_time"": 1715831999999, ""r_confirm_time"": 1715831999999}"
2024-05-16 04:00,10269,SIGNAL,"{""key"": 10268}"
2024-05-16 15:00,10271,FILL,"{""signal_id"": ""L-2024-05-16 03:59-67"", ""expected"": 65340.084, ""entry"": 65340.084, ""stop"": 64487.4555, ""key"": 10268}"
2024-05-16 15:59,10271,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-16 23:59,10273,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-17 15:19,10277,EXIT,"{""exit_kind"": ""tp"", ""px"": 67045.3409, ""frac"": 0.5, ""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-17 15:19,10277,EXIT,"{""exit_kind"": ""tp"", ""px"": 66275.6805, ""frac"": 0.125, ""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-17 15:19,10277,EXIT,"{""exit_kind"": ""tp"", ""px"": 66753.8397, ""frac"": 0.125, ""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-17 15:59,10277,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-17 23:59,10279,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-19 03:59,10286,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-19 10:34,10288,EXIT,"{""exit_kind"": ""tp"", ""px"": 67529.5202, ""frac"": 0.125, ""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-19 19:59,10290,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-20 03:59,10292,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-20 11:59,10294,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-05-20 19:24,10296,EXIT,"{""exit_kind"": ""tp"", ""px"": 68783.3598, ""frac"": 0.125, ""signal_id"": ""L-2024-05-16 03:59-67""}"
2024-08-29 00:00,10898,D_ARM,"{""day"": ""2024-08-28"", ""P0"": 58034.01, ""H1"": 63212.0}"
2024-08-29 00:00,10898,ORDER_CREATE,"{""key"": 10896, ""level"": 58984.9415, ""stop"": 58224.8, ""atr_idx"": 10897, ""atr_end_time"": 1724889599999, ""r_confirm_time"": 1724875199999}"
2024-08-29 00:00,10898,SIGNAL,"{""key"": 10896}"
2024-08-29 00:00,10898,FILL,"{""signal_id"": ""L-2024-08-28 19:59-68"", ""expected"": 58984.9415, ""entry"": 58984.9415, ""stop"": 58224.8, ""key"": 10896}"
2024-08-29 03:59,10898,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-08-28 19:59-68""}"
2024-08-29 13:39,10901,EXIT,"{""exit_kind"": ""tp"", ""px"": 60505.2246, ""frac"": 0.5, ""signal_id"": ""L-2024-08-28 19:59-68""}"
2024-08-29 18:49,10902,EXIT,"{""exit_kind"": ""stop"", ""px"": 59102.9114, ""frac"": 0.5, ""signal_id"": ""L-2024-08-28 19:59-68""}"
2024-10-15 00:00,11180,D_ARM,"{""day"": ""2024-10-14"", ""P0"": 58946.0, ""H1"": 66500.0}"
2024-10-15 00:00,11180,ORDER_CREATE,"{""key"": 11178, ""level"": 64968.7629, ""stop"": 64113.9793, ""atr_idx"": 11179, ""atr_end_time"": 1728950399999, ""r_confirm_time"": 1728935999999}"
2024-10-15 00:00,11180,SIGNAL,"{""key"": 11178}"
2024-10-15 07:59,11181,R_REPLACED,"{""old_key"": 11178, ""new_key"": 11181}"
2024-10-15 07:59,11181,ORDER_CANCEL,"{""key"": 11178, ""reason"": ""R_REPLACED"", ""level"": 64968.7629}"
2024-10-15 08:00,11182,ORDER_CREATE,"{""key"": 11181, ""level"": 65735.5432, ""stop"": 65104.1, ""atr_idx"": 11181, ""atr_end_time"": 1728979199999, ""r_confirm_time"": 1728979199999}"
2024-10-15 08:00,11182,SIGNAL,"{""key"": 11181}"
2024-10-15 08:00,11182,FILL,"{""signal_id"": ""L-2024-10-15 07:59-69"", ""expected"": 65735.5432, ""entry"": 65735.5432, ""stop"": 65104.1, ""key"": 11181}"
2024-10-15 13:54,11183,EXIT,"{""exit_kind"": ""tp"", ""px"": 66998.4295, ""frac"": 0.5, ""signal_id"": ""L-2024-10-15 07:59-69""}"
2024-10-15 13:54,11183,EXIT,"{""exit_kind"": ""tp"", ""px"": 66591.4866, ""frac"": 0.125, ""signal_id"": ""L-2024-10-15 07:59-69""}"
2024-10-15 14:04,11183,EXIT,"{""exit_kind"": ""tp"", ""px"": 67897.0834, ""frac"": 0.125, ""signal_id"": ""L-2024-10-15 07:59-69""}"
2024-10-15 14:39,11183,EXIT,"{""exit_kind"": ""stop"", ""px"": 65867.0143, ""frac"": 0.25, ""signal_id"": ""L-2024-10-15 07:59-69""}"
2024-11-07 00:00,11318,D_ARM,"{""day"": ""2024-11-06"", ""P0"": 66835.0, ""H1"": 76400.0}"
2024-11-07 00:00,11318,ORDER_CREATE,"{""key"": 11315, ""level"": 73431.9225, ""stop"": 72503.3355, ""atr_idx"": 11317, ""atr_end_time"": 1730937599999, ""r_confirm_time"": 1730908799999}"
2024-11-07 00:00,11318,SIGNAL,"{""key"": 11315}"
2024-11-07 03:59,11318,R_REPLACED,"{""old_key"": 11315, ""new_key"": 11318}"
2024-11-07 03:59,11318,ORDER_CANCEL,"{""key"": 11315, ""reason"": ""R_REPLACED"", ""level"": 73431.9225}"
2024-11-07 04:00,11319,ORDER_CREATE,"{""key"": 11318, ""level"": 74897.8996, ""stop"": 73912.0965, ""atr_idx"": 11318, ""atr_end_time"": 1730951999999, ""r_confirm_time"": 1730951999999}"
2024-11-07 04:00,11319,SIGNAL,"{""key"": 11318}"
2024-11-07 04:05,11319,FILL,"{""signal_id"": ""L-2024-11-07 03:59-70"", ""expected"": 74897.8996, ""entry"": 74897.8996, ""stop"": 73912.0965, ""key"": 11318}"
2024-11-07 19:59,11322,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-07 20:24,11323,EXIT,"{""exit_kind"": ""tp"", ""px"": 76869.5059, ""frac"": 0.5, ""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-07 20:24,11323,EXIT,"{""exit_kind"": ""tp"", ""px"": 75966.131, ""frac"": 0.125, ""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-08 15:59,11327,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-09 03:59,11330,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-09 23:59,11335,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-10 02:29,11336,EXIT,"{""exit_kind"": ""tp"", ""px"": 77415.499, ""frac"": 0.125, ""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-10 11:59,11338,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-10 19:59,11340,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-11 00:00,11342,D_ARM,"{""day"": ""2024-11-10"", ""P0"": 69298.0, ""H1"": 81500.0}"
2024-11-11 03:59,11342,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-11 04:00,11343,ORDER_CREATE,"{""key"": 11342, ""level"": 79588.5659, ""stop"": 78313.5524, ""atr_idx"": 11342, ""atr_end_time"": 1731297599999, ""r_confirm_time"": 1731297599999}"
2024-11-11 04:00,11343,SIGNAL,"{""key"": 11342}"
2024-11-11 11:59,11344,R_REPLACED,"{""old_key"": 11342, ""new_key"": 11344}"
2024-11-11 11:59,11344,ORDER_CANCEL,"{""key"": 11342, ""reason"": ""R_REPLACED"", ""level"": 79588.5659}"
2024-11-11 11:59,11344,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-11 12:00,11345,ORDER_CREATE,"{""key"": 11344, ""level"": 81015.6873, ""stop"": 80020.4164, ""atr_idx"": 11344, ""atr_end_time"": 1731326399999, ""r_confirm_time"": 1731326399999}"
2024-11-11 12:00,11345,SIGNAL,"{""key"": 11344}"
2024-11-11 23:59,11347,R_REPLACED,"{""old_key"": 11344, ""new_key"": 11347}"
2024-11-11 23:59,11347,ORDER_CANCEL,"{""key"": 11344, ""reason"": ""R_REPLACED"", ""level"": 81015.6873}"
2024-11-11 23:59,11347,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-12 00:00,11348,ORDER_CREATE,"{""key"": 11347, ""level"": 83684.2719, ""stop"": 81223.0975, ""atr_idx"": 11347, ""atr_end_time"": 1731369599999, ""r_confirm_time"": 1731369599999}"
2024-11-12 00:00,11348,SIGNAL,"{""key"": 11347}"
2024-11-12 07:59,11349,R_REPLACED,"{""old_key"": 11347, ""new_key"": 11349}"
2024-11-12 07:59,11349,ORDER_CANCEL,"{""key"": 11347, ""reason"": ""R_REPLACED"", ""level"": 83684.2719}"
2024-11-12 07:59,11349,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-12 08:00,11350,ORDER_CREATE,"{""key"": 11349, ""level"": 87315.7558, ""stop"": 85864.7307, ""atr_idx"": 11349, ""atr_end_time"": 1731398399999, ""r_confirm_time"": 1731398399999}"
2024-11-12 08:00,11350,SIGNAL,"{""key"": 11349}"
2024-11-12 10:49,11350,R_INVALID,"{""key"": 11349, ""mode"": ""5M""}"
2024-11-12 10:49,11350,ORDER_CANCEL,"{""key"": 11349, ""reason"": ""R_INVALID"", ""level"": 87315.7558}"
2024-11-12 15:59,11351,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-12 16:00,11352,ORDER_CREATE,"{""key"": 11351, ""level"": 86724.6831, ""stop"": 85243.5, ""atr_idx"": 11351, ""atr_end_time"": 1731427199999, ""r_confirm_time"": 1731427199999}"
2024-11-12 16:00,11352,SIGNAL,"{""key"": 11351}"
2024-11-12 23:59,11353,R_REPLACED,"{""old_key"": 11351, ""new_key"": 11353}"
2024-11-12 23:59,11353,ORDER_CANCEL,"{""key"": 11351, ""reason"": ""R_REPLACED"", ""level"": 86724.6831}"
2024-11-12 23:59,11353,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-13 00:00,11354,D_DISARM,"{""day"": ""2024-11-12"", ""P0"": 69298.0, ""H1"": 81500.0}"
2024-11-13 15:59,11357,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-13 23:59,11359,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-14 00:00,11360,D_ARM,"{""day"": ""2024-11-13"", ""P0"": 80216.01, ""H1"": 93265.64}"
2024-11-14 00:00,11360,ORDER_CREATE,"{""key"": 11359, ""level"": 89203.1526, ""stop"": 87288.347, ""atr_idx"": 11359, ""atr_end_time"": 1731542399999, ""r_confirm_time"": 1731542399999}"
2024-11-14 00:00,11360,SIGNAL,"{""key"": 11359}"
2024-11-14 07:59,11361,R_REPLACED,"{""old_key"": 11359, ""new_key"": 11361}"
2024-11-14 07:59,11361,ORDER_CANCEL,"{""key"": 11359, ""reason"": ""R_REPLACED"", ""level"": 89203.1526}"
2024-11-14 07:59,11361,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-14 08:00,11362,ORDER_CREATE,"{""key"": 11361, ""level"": 88954.3613, ""stop"": 87741.0847, ""atr_idx"": 11361, ""atr_end_time"": 1731571199999, ""r_confirm_time"": 1731571199999}"
2024-11-14 08:00,11362,SIGNAL,"{""key"": 11361}"
2024-11-14 15:59,11363,R_INVALID,"{""key"": 11361, ""mode"": ""5M""}"
2024-11-14 15:59,11363,ORDER_CANCEL,"{""key"": 11361, ""reason"": ""R_INVALID"", ""level"": 88954.3613}"
2024-11-14 19:59,11364,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-14 20:00,11365,ORDER_CREATE,"{""key"": 11364, ""level"": 89063.2903, ""stop"": 87591.435, ""atr_idx"": 11364, ""atr_end_time"": 1731614399999, ""r_confirm_time"": 1731614399999}"
2024-11-14 20:00,11365,SIGNAL,"{""key"": 11364}"
2024-11-14 20:49,11365,R_INVALID,"{""key"": 11364, ""mode"": ""5M""}"
2024-11-14 20:49,11365,ORDER_CANCEL,"{""key"": 11364, ""reason"": ""R_INVALID"", ""level"": 89063.2903}"
2024-11-15 03:59,11366,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-15 04:00,11367,ORDER_CREATE,"{""key"": 11366, ""level"": 87634.2259, ""stop"": 86453.858, ""atr_idx"": 11366, ""atr_end_time"": 1731643199999, ""r_confirm_time"": 1731643199999}"
2024-11-15 04:00,11367,SIGNAL,"{""key"": 11366}"
2024-11-15 11:59,11368,R_REPLACED,"{""old_key"": 11366, ""new_key"": 11368}"
2024-11-15 11:59,11368,ORDER_CANCEL,"{""key"": 11366, ""reason"": ""R_REPLACED"", ""level"": 87634.2259}"
2024-11-15 11:59,11368,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-15 12:00,11369,ORDER_CREATE,"{""key"": 11368, ""level"": 88016.2024, ""stop"": 86849.667, ""atr_idx"": 11368, ""atr_end_time"": 1731671999999, ""r_confirm_time"": 1731671999999}"
2024-11-15 12:00,11369,SIGNAL,"{""key"": 11368}"
2024-11-15 23:59,11371,R_REPLACED,"{""old_key"": 11368, ""new_key"": 11371}"
2024-11-15 23:59,11371,ORDER_CANCEL,"{""key"": 11368, ""reason"": ""R_REPLACED"", ""level"": 88016.2024}"
2024-11-15 23:59,11371,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-16 00:00,11372,ORDER_CREATE,"{""key"": 11371, ""level"": 89050.4864, ""stop"": 87551.555, ""atr_idx"": 11371, ""atr_end_time"": 1731715199999, ""r_confirm_time"": 1731715199999}"
2024-11-16 00:00,11372,SIGNAL,"{""key"": 11371}"
2024-11-17 07:59,11379,R_REPLACED,"{""old_key"": 11371, ""new_key"": 11379}"
2024-11-17 07:59,11379,ORDER_CANCEL,"{""key"": 11371, ""reason"": ""R_REPLACED"", ""level"": 89050.4864}"
2024-11-17 07:59,11379,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-17 08:00,11380,ORDER_CREATE,"{""key"": 11379, ""level"": 90036.3339, ""stop"": 89131.8997, ""atr_idx"": 11379, ""atr_end_time"": 1731830399999, ""r_confirm_time"": 1731830399999}"
2024-11-17 08:00,11380,SIGNAL,"{""key"": 11379}"
2024-11-17 19:59,11382,R_REPLACED,"{""old_key"": 11379, ""new_key"": 11382}"
2024-11-17 19:59,11382,ORDER_CANCEL,"{""key"": 11379, ""reason"": ""R_REPLACED"", ""level"": 90036.3339}"
2024-11-17 19:59,11382,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-17 20:00,11383,ORDER_CREATE,"{""key"": 11382, ""level"": 90516.6124, ""stop"": 89665.8929, ""atr_idx"": 11382, ""atr_end_time"": 1731873599999, ""r_confirm_time"": 1731873599999}"
2024-11-17 20:00,11383,SIGNAL,"{""key"": 11382}"
2024-11-17 20:24,11383,R_INVALID,"{""key"": 11382, ""mode"": ""5M""}"
2024-11-17 20:24,11383,ORDER_CANCEL,"{""key"": 11382, ""reason"": ""R_INVALID"", ""level"": 90516.6124}"
2024-11-18 03:59,11384,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-18 04:00,11385,ORDER_CREATE,"{""key"": 11384, ""level"": 89538.1915, ""stop"": 88469.8917, ""atr_idx"": 11384, ""atr_end_time"": 1731902399999, ""r_confirm_time"": 1731902399999}"
2024-11-18 04:00,11385,SIGNAL,"{""key"": 11384}"
2024-11-18 11:59,11386,R_REPLACED,"{""old_key"": 11384, ""new_key"": 11386}"
2024-11-18 11:59,11386,ORDER_CANCEL,"{""key"": 11384, ""reason"": ""R_REPLACED"", ""level"": 89538.1915}"
2024-11-18 11:59,11386,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-18 12:00,11387,ORDER_CREATE,"{""key"": 11386, ""level"": 90586.3743, ""stop"": 89397.8993, ""atr_idx"": 11386, ""atr_end_time"": 1731931199999, ""r_confirm_time"": 1731931199999}"
2024-11-18 12:00,11387,SIGNAL,"{""key"": 11386}"
2024-11-18 13:04,11387,R_INVALID,"{""key"": 11386, ""mode"": ""5M""}"
2024-11-18 13:04,11387,ORDER_CANCEL,"{""key"": 11386, ""reason"": ""R_INVALID"", ""level"": 90586.3743}"
2024-11-18 19:59,11388,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-18 20:00,11389,ORDER_CREATE,"{""key"": 11388, ""level"": 90466.2715, ""stop"": 89153.8337, ""atr_idx"": 11388, ""atr_end_time"": 1731959999999, ""r_confirm_time"": 1731959999999}"
2024-11-18 20:00,11389,SIGNAL,"{""key"": 11388}"
2024-11-19 03:59,11390,R_REPLACED,"{""old_key"": 11388, ""new_key"": 11390}"
2024-11-19 03:59,11390,ORDER_CANCEL,"{""key"": 11388, ""reason"": ""R_REPLACED"", ""level"": 90466.2715}"
2024-11-19 03:59,11390,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-19 04:00,11391,ORDER_CREATE,"{""key"": 11390, ""level"": 90538.3286, ""stop"": 89437.0814, ""atr_idx"": 11390, ""atr_end_time"": 1731988799999, ""r_confirm_time"": 1731988799999}"
2024-11-19 04:00,11391,SIGNAL,"{""key"": 11390}"
2024-11-19 11:59,11392,R_REPLACED,"{""old_key"": 11390, ""new_key"": 11392}"
2024-11-19 11:59,11392,ORDER_CANCEL,"{""key"": 11390, ""reason"": ""R_REPLACED"", ""level"": 90538.3286}"
2024-11-19 11:59,11392,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2024-11-07 03:59-70""}"
2024-11-19 12:00,11393,ORDER_CREATE,"{""key"": 11392, ""level"": 91083.5048, ""stop"": 90134.3832, ""atr_idx"": 11392, ""atr_end_time"": 1732017599999, ""r_confirm_time"": 1732017599999}"
2024-11-19 12:00,11393,SIGNAL,"{""key"": 11392}"
2024-11-19 23:59,11395,R_REPLACED,"{""old_key"": 11392, ""new_key"": 11395}"
2024-11-19 23:59,11395,ORDER_CANCEL,"{""key"": 11392, ""reason"": ""R_REPLACED"", ""level"": 91083.5048}"
