version,stop_id,group,src,entry_time,entry_px,stop_px,stop_dist_pct,year,stopped,censored,max_R,bars_to_exit
V3,S3,STRAT_S3,0.236-62,2023-02-19 16:50,24722.05,23885.35,3.3844,2023,1,0,0.1075,100
V3,S3,STRAT_S3,0.236-63,2023-03-15 00:00,24721.62,23004.77,6.9447,2023,0,1,3.6913,17280
V3,S3,STRAT_S3,0.236-64,2023-03-18 16:30,26686.98,25139.78,5.7976,2023,0,1,2.8258,17280
V3,S3,STRAT_S3,0.236-65,2023-03-20 02:35,27480.65,26064.90,5.1518,2023,1,0,2.5275,15466
V3,S3,STRAT_S3,0.236-66,2023-03-30 04:00,28456.02,27193.38,4.4372,2023,1,0,0.3083,1356
V3,S3,STRAT_S3,0.236-67,2023-04-27 12:35,28665.16,27510.29,4.0288,2023,1,0,1.1125,3233
V3,S3,STRAT_S3,0.236-68,2023-06-24 15:30,30355.19,28723.81,5.3743,2023,1,0,0.9163,10784
V3,S3,STRAT_S3,0.236-69,2023-10-21 02:35,29464.33,28451.61,3.4371,2023,0,1,15.1226,17280
V3,S3,STRAT_S3,0.236-70,2023-11-17 14:55,35876.92,34385.09,4.1582,2023,0,1,8.8151,17280
V3,S3,STRAT_S3,0.236-71,2023-12-14 13:05,42886.86,41583.07,3.0401,2023,1,0,0.0333,5
V3,S3,STRAT_S3,0.236-72,2024-01-05 01:45,43647.03,41640.17,4.5979,2024,1,0,2.6810,2263
V3,S3,STRAT_S3,0.236-73,2024-01-11 16:10,46116.41,44186.99,4.1838,2024,1,0,0.4444,289
V3,S3,STRAT_S3,0.236-74,2024-03-04 00:45,62413.37,60273.09,3.4292,2024,1,0,3.2410,518
V3,S3,STRAT_S3,0.236-75,2024-03-10 14:40,68878.52,66416.10,3.5750,2024,1,0,2.0317,1373
V3,S3,STRAT_S3,0.236-76,2024-04-08 00:00,69446.25,67131.47,3.3332,2024,1,0,1.4879,1374
V3,S3,STRAT_S3,0.236-77,2024-04-14 00:00,64724.23,60569.77,6.4187,2024,1,0,0.5177,1049
V3,S3,STRAT_S3,0.236-78,2024-05-16 15:00,65340.08,62782.20,3.9147,2024,1,0,2.6600,11087
V3,S3,STRAT_S3,0.236-79,2024-08-29 00:00,58984.94,56704.52,3.8661,2024,1,0,0.9472,1740
V3,S3,STRAT_S3,0.236-80,2024-10-15 08:00,65735.54,63841.21,2.8817,2024,0,1,20.5323,17280
V3,S3,STRAT_S3,0.236-81,2024-11-07 04:05,74897.90,71940.49,3.9486,2024,0,1,11.3170,17280
V3,S3,STRAT_S3,0.236-82,2024-11-12 10:05,87315.76,82962.68,4.9854,2024,0,1,4.8359,17280
V3,S3,STRAT_S3,0.236-83,2024-11-14 07:00,89203.15,83458.74,6.4397,2024,0,1,3.3360,17280
V3,S3,STRAT_S3,0.236-84,2024-11-30 01:20,96692.79,92823.52,4.0016,2024,1,0,2.0515,1693
V3,S3,STRAT_S3,0.236-85,2025-02-01 00:00,103219.87,98941.37,4.1450,2025,1,0,0.0000,425
V3,S3,STRAT_S3,0.236-86,2025-04-03 00:00,85642.17,81228.14,5.1540,2025,1,0,0.0000,181
V3,S3,STRAT_S3,0.236-87,2025-04-13 08:10,84263.21,81020.48,3.8483,2025,0,1,8.5410,17280
V3,S3,STRAT_S3,0.236-88,2025-06-10 14:30,108617.57,104487.00,3.8029,2025,1,0,0.4236,690
V3,S3,STRAT_S3,0.236-89,2025-08-13 02:15,119071.25,115497.78,3.0011,2025,1,0,1.5319,1447
V3,S3,STRAT_S3,0.236-90,2025-12-03 14:00,91932.56,88180.69,4.0811,2025,1,0,0.6004,608
V3,S3,STRAT_S3,0.236-91,2026-01-08 12:00,90228.38,87501.25,3.0225,2026,1,0,2.8249,3806
V3,S3,STRAT_S3,0.236-92,2026-08-22 05:10,77060.27,73904.32,4.0954,2026,0,1,1.4068,1881
V3,S3,STRAT_S3,0.236-93,2026-08-25 07:50,79322.33,75879.64,4.3401,2026,0,1,0.6325,985
V3,S3,BASE_S3,0.236-1,2020-01-03 10:50,7313.60,7088.82,3.0734,2020,0,1,14.3538,17280
V3,S3,BASE_S3,0.236-1,2020-01-05 21:35,7389.90,7162.78,3.0734,2020,0,1,13.8696,17280
V3,S3,BASE_S3,0.236-1,2020-01-09 06:05,7943.05,7698.93,3.0734,2020,1,0,0.2613,316
V3,S3,BASE_S3,0.236-1,2020-01-04 03:35,7320.63,7095.64,3.0734,2020,0,1,14.3088,17280
V3,S3,BASE_S3,0.236-1,2020-01-12 04:05,8104.41,7855.33,3.0734,2020,1,0,9.7783,16418
V3,S3,BASE_S3,0.236-1,2020-01-12 08:45,8120.58,7871.00,3.0734,2020,1,0,9.6940,16362
V3,S3,BASE_S3,0.236-1,2020-01-03 03:10,6946.82,6733.32,3.0734,2020,0,1,16.8296,17280
V3,S3,BASE_S3,0.236-1,2020-01-10 08:30,7711.42,7474.42,3.0734,2020,0,1,11.9348,17280
V3,S3,BASE_S3,0.236-1,2020-01-11 01:50,8212.00,7959.61,3.0734,2020,1,0,0.3177,267
V3,S3,BASE_S3,0.236-1,2020-01-06 17:00,7526.00,7294.70,3.0734,2020,0,1,13.0304,17280
V3,S3,BASE_S3,0.236-1,2020-01-10 09:10,7697.49,7460.91,3.0734,2020,0,1,12.0152,17280
V3,S3,BASE_S3,0.236-1,2020-01-07 04:20,7870.00,7628.12,3.0734,2020,0,1,11.0387,17280
V3,S3,BASE_S3,0.236-1,2020-01-03 01:55,6886.32,6674.68,3.0734,2020,0,1,17.2633,17280
V3,S3,BASE_S3,0.236-1,2020-01-05 15:00,7428.54,7200.23,3.0734,2020,0,1,13.6283,17280
V3,S3,BASE_S3,0.236-1,2020-01-09 14:50,7894.72,7652.08,3.0734,2020,0,1,10.9022,17280
V3,S3,BASE_S3,0.236-1,2020-01-11 09:30,8122.72,7873.08,3.0734,2020,1,0,9.6829,16641
V3,S3,BASE_S3,0.236-1,2020-01-10 13:20,7879.55,7637.38,3.0734,2020,1,0,10.9858,17020
V3,S3,BASE_S3,0.236-1,2020-01-12 01:55,8064.21,7816.36,3.0734,2020,1,0,9.9892,16447
V3,S3,BASE_S3,0.236-1,2020-01-10 02:10,7816.16,7575.94,3.0734,2020,0,1,11.3388,17280
V3,S3,BASE_S3,0.236-1,2020-01-07 06:20,7868.52,7626.69,3.0734,2020,0,1,11.0469,17280
V3,S3,BASE_S3,0.236-2,2020-01-14 09:15,8529.99,8162.48,4.3084,2020,1,0,5.4693,15637
V3,S3,BASE_S3,0.236-2,2020-01-14 13:15,8544.62,8176.48,4.3084,2020,1,0,5.4202,15588
V3,S3,BASE_S3,0.236-2,2020-01-16 19:30,8714.61,8339.15,4.3084,2020,1,0,1.3069,1951
V3,S3,BASE_S3,0.236-2,2020-01-15 14:20,8813.00,8433.30,4.3084,2020,1,0,1.0332,2252
V3,S3,BASE_S3,0.236-2,2020-01-09 15:30,7904.81,7564.24,4.3084,2020,0,1,7.7376,17280
V3,S3,BASE_S3,0.236-2,2020-01-14 20:40,8740.48,8363.91,4.3084,2020,1,0,1.2343,2510
V3,S3,BASE_S3,0.236-2,2020-01-11 13:40,8077.05,7729.06,4.3084,2020,1,0,7.0776,16605
V3,S3,BASE_S3,0.236-2,2020-01-09 05:35,7933.08,7591.29,4.3084,2020,0,1,7.6273,17280
V3,S3,BASE_S3,0.236-2,2020-01-16 16:05,8708.39,8333.20,4.3084,2020,1,0,1.3244,2023
V3,S3,BASE_S3,0.236-2,2020-01-09 12:05,7890.11,7550.17,4.3084,2020,0,1,7.7952,17280
V3,S3,BASE_S3,0.236-2,2020-01-09 07:55,7958.51,7615.63,4.3084,2020,0,1,7.5288,17280
V3,S3,BASE_S3,0.236-2,2020-01-16 15:45,8694.22,8319.64,4.3084,2020,1,0,1.3644,2146
V3,S3,BASE_S3,0.236-2,2020-01-16 02:50,8680.34,8306.36,4.3084,2020,1,0,1.4037,2304
V3,S3,BASE_S3,0.236-2,2020-01-11 06:50,8129.49,7779.24,4.3084,2020,1,0,6.8823,16685
V3,S3,BASE_S3,0.236-2,2020-01-10 16:05,8118.01,7768.25,4.3084,2020,1,0,6.9248,16862
V3,S3,BASE_S3,0.236-2,2020-01-16 07:20,8706.30,8331.20,4.3084,2020,1,0,1.3303,2142
V3,S3,BASE_S3,0.236-2,2020-01-11 18:15,8161.32,7809.70,4.3084,2020,1,0,6.7649,16539
V3,S3,BASE_S3,0.236-2,2020-01-09 01:45,8013.60,7668.34,4.3084,2020,0,1,7.3174,17280
V3,S3,BASE_S3,0.236-2,2020-01-10 09:55,7716.88,7384.41,4.3084,2020,0,1,8.4913,17280
V3,S3,BASE_S3,0.236-2,2020-01-11 11:45,8068.35,7720.73,4.3084,2020,1,0,7.1103,16628
V3,S3,BASE_S3,0.236-3,2020-01-17 13:45,8852.40,8500.21,3.9785,2020,1,0,1.0020,678
V3,S3,BASE_S3,0.236-3,2020-01-13 15:40,8087.99,7766.21,3.9785,2020,1,0,7.6201,16004
V3,S3,BASE_S3,0.236-3,2020-01-13 09:40,8109.02,7786.40,3.9785,2020,1,0,7.5351,16075
V3,S3,BASE_S3,0.236-3,2020-01-20 16:50,8673.19,8328.13,3.9785,2020,1,0,0.4255,876
V3,S3,BASE_S3,0.236-3,2020-01-15 05:45,8643.68,8299.79,3.9785,2020,1,0,1.6331,2558
V3,S3,BASE_S3,0.236-3,2020-01-16 00:25,8760.82,8412.27,3.9785,2020,1,0,1.2752,2144
V3,S3,BASE_S3,0.236-3,2020-01-18 00:50,8971.30,8614.37,3.9785,2020,1,0,0.6556,410
V3,S3,BASE_S3,0.236-3,2020-01-15 01:00,8783.70,8434.24,3.9785,2020,1,0,1.2064,2412
V3,S3,BASE_S3,0.236-3,2020-01-22 02:50,8721.24,8374.26,3.9785,2020,1,0,0.2846,415
V3,S3,BASE_S3,0.236-3,2020-01-16 06:10,8692.99,8347.14,3.9785,2020,1,0,1.4813,2109
V3,S3,BASE_S3,0.236-3,2020-01-19 16:20,8665.00,8320.26,3.9785,2020,1,0,0.4496,1275
V3,S3,BASE_S3,0.236-3,2020-01-14 12:50,8508.17,8169.67,3.9785,2020,1,0,6.0025,15594
V3,S3,BASE_S3,0.236-3,2020-01-18 21:25,8920.00,8565.12,3.9785,2020,1,0,0.8039,163
V3,S3,BASE_S3,0.236-3,2020-01-18 08:35,8850.19,8498.08,3.9785,2020,1,0,1.0085,452
V3,S3,BASE_S3,0.236-3,2020-01-17 19:50,8856.64,8504.28,3.9785,2020,1,0,0.9895,605
V3,S3,BASE_S3,0.236-3,2020-01-20 21:05,8678.94,8333.65,3.9785,2020,1,0,0.4085,811
V3,S3,BASE_S3,0.236-3,2020-01-13 16:35,8095.75,7773.66,3.9785,2020,1,0,7.5887,15992
V3,S3,BASE_S3,0.236-3,2020-01-16 21:35,8703.34,8357.08,3.9785,2020,1,0,1.4496,1924
V3,S3,BASE_S3,0.236-3,2020-01-13 01:05,8162.96,7838.19,3.9785,2020,1,0,7.3193,16167
V3,S3,BASE_S3,0.236-3,2020-01-19 22:10,8741.90,8394.10,3.9785,2020,1,0,0.2246,1032
V3,S3,BASE_S3,0.236-4,2020-01-30 06:15,9333.77,8993.81,3.6423,2020,1,0,3.5481,7873
V3,S3,BASE_S3,0.236-4,2020-01-25 14:35,8330.16,8026.75,3.6423,2020,1,0,7.2834,12494
V3,S3,BASE_S3,0.236-4,2020-01-31 09:50,9385.02,9043.19,3.6423,2020,1,0,3.3788,7515
V3,S3,BASE_S3,0.236-4,2020-01-23 20:05,8364.29,8059.64,3.6423,2020,1,0,7.1416,13004
V3,S3,BASE_S3,0.236-4,2020-01-25 11:20,8326.31,8023.04,3.6423,2020,1,0,7.2994,12533
V3,S3,BASE_S3,0.236-4,2020-01-23 15:40,8397.33,8091.47,3.6423,2020,1,0,7.0055,13056
V3,S3,BASE_S3,0.236-4,2020-01-26 10:55,8451.38,8143.56,3.6423,2020,1,0,6.7851,12161
V3,S3,BASE_S3,0.236-4,2020-01-27 06:40,8648.80,8333.78,3.6423,2020,1,0,6.0035,11914
V3,S3,BASE_S3,0.236-4,2020-01-27 19:50,8927.52,8602.35,3.6423,2020,1,0,4.9589,8702
V3,S3,BASE_S3,0.236-4,2020-01-27 16:45,8790.01,8469.85,3.6423,2020,1,0,5.4660,9163
V3,S3,BASE_S3,0.236-4,2020-01-26 00:15,8334.90,8031.32,3.6423,2020,1,0,7.2636,12378
V3,S3,BASE_S3,0.236-4,2020-02-01 05:35,9415.81,9072.86,3.6423,2020,1,0,3.2780,7278
V3,S3,BASE_S3,0.236-4,2020-01-31 19:30,9326.99,8987.27,3.6423,2020,1,0,3.5706,7426
V3,S3,BASE_S3,0.236-4,2020-01-28 21:45,9079.99,8749.27,3.6423,2020,1,0,4.4146,8292
V3,S3,BASE_S3,0.236-4,2020-01-25 04:15,8316.58,8013.66,3.6423,2020,1,0,7.3401,12618
V3,S3,BASE_S3,0.236-4,2020-01-31 20:50,9331.23,8991.36,3.6423,2020,1,0,3.5565,7410
V3,S3,BASE_S3,0.236-4,2020-01-26 17:00,8503.92,8194.18,3.6423,2020,1,0,6.5735,12087
V3,S3,BASE_S3,0.236-4,2020-01-24 03:40,8335.51,8031.91,3.6423,2020,1,0,7.2611,12913
V3,S3,BASE_S3,0.236-4,2020-01-27 01:50,8667.06,8351.38,3.6423,2020,1,0,5.9330,11972
V3,S3,BASE_S3,0.236-4,2020-01-24 02:00,8365.20,8060.51,3.6423,2020,1,0,7.1378,12933
V3,S3,BASE_S3,0.236-5,2020-02-21 06:05,9664.10,9361.85,3.1276,2020,1,0,1.1739,1254
V3,S3,BASE_S3,0.236-5,2020-02-16 13:05,9896.77,9587.24,3.1276,2020,1,0,0.3477,268
V3,S3,BASE_S3,0.236-5,2020-02-24 06:55,9733.53,9429.11,3.1276,2020,1,0,0.3767,377
V3,S3,BASE_S3,0.236-5,2020-02-19 03:20,10167.61,9849.61,3.1276,2020,1,0,0.3723,219
V3,S3,BASE_S3,0.236-5,2020-02-14 16:25,10303.98,9981.72,3.1276,2020,1,0,0.2669,281
V3,S3,BASE_S3,0.236-5,2020-02-22 00:25,9688.17,9385.17,3.1276,2020,1,0,1.0915,1034
V3,S3,BASE_S3,0.236-5,2020-02-16 09:10,10008.51,9695.49,3.1276,2020,1,0,0.0335,92
V3,S3,BASE_S3,0.236-5,2020-02-22 14:55,9650.43,9348.61,3.1276,2020,1,0,1.2208,877
V3,S3,BASE_S3,0.236-5,2020-02-21 18:35,9719.24,9415.27,3.1276,2020,1,0,0.9858,1101
V3,S3,BASE_S3,0.236-5,2020-02-14 22:00,10342.74,10019.27,3.1276,2020,1,0,0.1453,214
V3,S3,BASE_S3,0.236-5,2020-02-23 08:15,9886.84,9577.62,3.1276,2020,1,0,0.4271,220
V3,S3,BASE_S3,0.236-5,2020-02-22 07:00,9603.23,9302.88,3.1276,2020,1,0,1.3840,984
V3,S3,BASE_S3,0.236-5,2020-02-23 23:10,9975.97,9663.97,3.1276,2020,1,0,0.0770,41
V3,S3,BASE_S3,0.236-5,2020-02-16 14:20,9941.92,9630.98,3.1276,2020,1,0,0.0401,30
V3,S3,BASE_S3,0.236-5,2020-02-20 05:40,9543.08,9244.62,3.1276,2020,1,0,1.5942,1676
V3,S3,BASE_S3,0.236-5,2020-02-15 12:15,10229.27,9909.34,3.1276,2020,1,0,0.1304,43
V3,S3,BASE_S3,0.236-5,2020-02-24 08:15,9764.95,9459.55,3.1276,2020,1,0,0.2726,361
V3,S3,BASE_S3,0.236-5,2020-02-18 14:05,9663.70,9361.46,3.1276,2020,1,0,2.0590,380
V3,S3,BASE_S3,0.236-5,2020-02-22 14:15,9650.95,9349.11,3.1276,2020,1,0,1.2190,885
V3,S3,BASE_S3,0.236-5,2020-02-19 20:40,10098.67,9782.83,3.1276,2020,1,0,0.1949,13
V3,S3,BASE_S3,0.236-6,2020-03-16 22:15,4925.00,4362.44,11.4226,2020,0,1,9.1634,17280
V3,S3,BASE_S3,0.236-6,2020-03-25 15:45,6616.78,5860.97,11.4226,2020,1,0,0.2953,1208
V3,S3,BASE_S3,0.236-6,2020-03-19 18:30,6225.14,5514.07,11.4226,2020,0,1,5.4212,17280
V3,S3,BASE_S3,0.236-6,2020-03-20 14:40,6581.99,5830.16,11.4226,2020,1,0,0.1205,70
V3,S3,BASE_S3,0.236-6,2020-03-24 12:40,6600.87,5846.88,11.4226,2020,0,1,4.6143,17280
V3,S3,BASE_S3,0.236-6,2020-03-24 13:30,6720.09,5952.48,11.4226,2020,1,0,0.3135,1512
V3,S3,BASE_S3,0.236-6,2020-03-18 20:10,5335.23,4725.81,11.4226,2020,0,1,7.7857,17280
V3,S3,BASE_S3,0.236-6,2020-03-23 19:30,6238.57,5525.96,11.4226,2020,0,1,5.3907,17280
V3,S3,BASE_S3,0.236-6,2020-03-19 05:55,5356.03,4744.23,11.4226,2020,0,1,7.7215,17280
V3,S3,BASE_S3,0.236-6,2020-03-19 21:10,6219.88,5509.41,11.4226,2020,0,1,5.4332,17280
V3,S3,BASE_S3,0.236-6,2020-03-16 01:35,5281.25,4678.00,11.4226,2020,1,0,0.1326,101
V3,S3,BASE_S3,0.236-6,2020-03-25 10:55,6550.20,5802.00,11.4226,2020,0,1,4.7177,17280
V3,S3,BASE_S3,0.236-6,2020-03-19 07:00,5370.04,4756.64,11.4226,2020,0,1,7.6785,17280
V3,S3,BASE_S3,0.236-6,2020-03-23 19:30,6238.57,5525.96,11.4226,2020,0,1,5.3907,17280
V3,S3,BASE_S3,0.236-6,2020-03-19 14:35,5788.66,5127.45,11.4226,2020,0,1,6.4901,17280
V3,S3,BASE_S3,0.236-6,2020-03-16 05:15,5266.58,4665.00,11.4226,2020,1,0,0.0061,57
V3,S3,BASE_S3,0.236-6,2020-03-21 07:10,6128.01,5428.03,11.4226,2020,0,1,5.6459,17280
V3,S3,BASE_S3,0.236-6,2020-03-15 21:50,5642.49,4997.97,11.4226,2020,1,0,0.4841,98
V3,S3,BASE_S3,0.236-6,2020-03-18 15:40,5253.31,4653.25,11.4226,2020,0,1,8.0436,17280
V3,S3,BASE_S3,0.236-6,2020-03-17 21:20,5371.99,4758.37,11.4226,2020,0,1,7.6725,17280
V3,S3,BASE_S3,0.236-7,2020-03-20 04:05,6126.15,5780.83,5.6369,2020,1,0,2.2728,197
V3,S3,BASE_S3,0.236-7,2020-03-26 04:55,6688.80,6311.76,5.6369,2020,1,0,0.4010,513
V3,S3,BASE_S3,0.236-7,2020-03-23 07:10,5896.48,5564.10,5.6369,2020,0,1,12.5866,17280
V3,S3,BASE_S3,0.236-7,2020-03-17 22:50,5429.35,5123.30,5.6369,2020,1,0,0.0544,103
V3,S3,BASE_S3,0.236-7,2020-03-18 14:00,5331.75,5031.21,5.6369,2020,0,1,15.7988,17280
V3,S3,BASE_S3,0.236-7,2020-03-22 15:10,6019.23,5679.93,5.6369,2020,1,0,0.3734,106
V3,S3,BASE_S3,0.236-7,2020-03-17 16:00,5359.79,5057.66,5.6369,2020,1,0,0.5633,217
V3,S3,BASE_S3,0.236-7,2020-03-21 11:40,6002.49,5664.14,5.6369,2020,0,1,12.0510,17280
V3,S3,BASE_S3,0.236-7,2020-03-23 06:15,5884.62,5552.91,5.6369,2020,0,1,12.6478,17280
V3,S3,BASE_S3,0.236-7,2020-03-17 19:25,5336.67,5035.85,5.6369,2020,1,0,0.6426,176
V3,S3,BASE_S3,0.236-7,2020-03-26 08:40,6576.25,6205.55,5.6369,2020,1,0,0.7115,472
V3,S3,BASE_S3,0.236-7,2020-03-19 22:25,6245.27,5893.23,5.6369,2020,1,0,1.8911,264
V3,S3,BASE_S3,0.236-7,2020-03-25 20:25,6616.86,6243.88,5.6369,2020,1,0,0.5983,616
V3,S3,BASE_S3,0.236-7,2020-03-19 15:20,5834.08,5505.22,5.6369,2020,0,1,12.9110,17280
V3,S3,BASE_S3,0.236-7,2020-03-25 07:55,6673.43,6297.26,5.6369,2020,1,0,0.7637,766
V3,S3,BASE_S3,0.236-7,2020-03-18 01:00,5351.51,5049.85,5.6369,2020,1,0,0.2768,109
V3,S3,BASE_S3,0.236-7,2020-03-23 20:10,6331.27,5974.38,5.6369,2020,1,0,1.7637,1720
V3,S3,BASE_S3,0.236-7,2020-03-25 20:15,6610.51,6237.88,5.6369,2020,1,0,0.6159,618
V3,S3,BASE_S3,0.236-7,2020-03-23 09:45,5778.72,5452.98,5.6369,2020,0,1,13.2046,17280
V3,S3,BASE_S3,0.236-7,2020-03-18 16:15,5292.25,4993.93,5.6369,2020,0,1,16.0491,17280
V3,S3,BASE_S3,0.236-8,2020-04-03 21:55,6723.60,6461.43,3.8993,2020,0,1,14.3938,17280
V3,S3,BASE_S3,0.236-8,2020-04-02 18:05,6950.57,6679.55,3.8993,2020,1,0,0.1649,28
V3,S3,BASE_S3,0.236-8,2020-04-10 20:15,6883.88,6615.46,3.8993,2020,1,0,1.0808,627
V3,S3,BASE_S3,0.236-8,2020-04-07 06:50,7278.07,6994.28,3.8993,2020,1,0,0.6305,842
V3,S3,BASE_S3,0.236-8,2020-04-10 09:20,6925.11,6655.08,3.8993,2020,1,0,0.9216,758
V3,S3,BASE_S3,0.236-8,2020-04-05 14:20,6781.84,6517.40,3.8993,2020,1,0,2.5531,2996
V3,S3,BASE_S3,0.236-8,2020-04-08 02:40,7224.82,6943.10,3.8993,2020,1,0,0.6851,604
V3,S3,BASE_S3,0.236-8,2020-04-10 21:20,6925.55,6655.50,3.8993,2020,1,0,0.9200,614
V3,S3,BASE_S3,0.236-8,2020-04-09 05:40,7272.46,6988.89,3.8993,2020,1,0,0.2558,280
V3,S3,BASE_S3,0.236-8,2020-04-09 03:50,7274.52,6990.87,3.8993,2020,1,0,0.2485,302
V3,S3,BASE_S3,0.236-8,2020-04-09 19:05,7247.25,6964.66,3.8993,2020,1,0,0.2283,119
V3,S3,BASE_S3,0.236-8,2020-04-10 03:20,7230.03,6948.11,3.8993,2020,1,0,0.0206,20
V3,S3,BASE_S3,0.236-8,2020-04-04 23:45,6825.77,6559.61,3.8993,2020,1,0,2.3717,2313
V3,S3,BASE_S3,0.236-8,2020-04-08 06:45,7342.47,7056.17,3.8993,2020,1,0,0.1660,555
V3,S3,BASE_S3,0.236-8,2020-04-09 02:55,7307.48,7022.54,3.8993,2020,1,0,0.1317,313
V3,S3,BASE_S3,0.236-8,2020-04-07 12:30,7392.99,7104.72,3.8993,2020,1,0,0.0000,93
V3,S3,BASE_S3,0.236-8,2020-04-06 20:45,7227.20,6945.39,3.8993,2020,1,0,0.8154,963
V3,S3,BASE_S3,0.236-8,2020-04-06 21:30,7260.97,6977.84,3.8993,2020,1,0,0.6924,954
V3,S3,BASE_S3,0.236-8,2020-04-02 12:40,6681.96,6421.41,3.8993,2020,0,1,13.0419,17280
V3,S3,BASE_S3,0.236-8,2020-04-08 23:40,7370.85,7083.44,3.8993,2020,1,0,0.0047,341
V3,S3,BASE_S3,0.236-9,2020-04-11 02:15,6898.30,6641.71,3.7196,2020,1,0,1.0744,555
V3,S3,BASE_S3,0.236-9,2020-04-12 18:55,7090.40,6826.66,3.7196,2020,1,0,0.2259,61
V3,S3,BASE_S3,0.236-9,2020-04-12 23:50,6975.34,6715.88,3.7196,2020,1,0,0.0000,7
V3,S3,BASE_S3,0.236-9,2020-04-09 21:20,7278.88,7008.13,3.7196,2020,1,0,0.1214,92
V3,S3,BASE_S3,0.236-9,2020-04-04 16:50,6789.90,6537.34,3.7196,2020,1,0,2.6414,3254
V3,S3,BASE_S3,0.236-9,2020-04-12 15:05,6977.14,6717.62,3.7196,2020,1,0,0.7585,112
V3,S3,BASE_S3,0.236-9,2020-04-10 22:00,6893.51,6637.10,3.7196,2020,1,0,1.0938,606
V3,S3,BASE_S3,0.236-9,2020-04-11 10:10,6860.03,6604.86,3.7196,2020,1,0,1.2304,460
V3,S3,BASE_S3,0.236-9,2020-04-11 14:20,6825.79,6571.90,3.7196,2020,1,0,1.3714,410
V3,S3,BASE_S3,0.236-9,2020-04-10 18:35,6916.25,6658.99,3.7196,2020,1,0,1.0018,647
V3,S3,BASE_S3,0.236-9,2020-04-10 02:35,7240.81,6971.48,3.7196,2020,1,0,0.0304,29
V3,S3,BASE_S3,0.236-9,2020-04-04 13:50,6726.86,6476.65,3.7196,2020,1,0,2.9181,3295
V3,S3,BASE_S3,0.236-9,2020-04-09 07:30,7307.16,7035.36,3.7196,2020,1,0,0.1392,258
V3,S3,BASE_S3,0.236-9,2020-04-13 03:50,6681.17,6432.66,3.7196,2020,0,1,15.3556,17280
V3,S3,BASE_S3,0.236-9,2020-04-08 10:00,7297.00,7025.58,3.7196,2020,1,0,0.3426,516
V3,S3,BASE_S3,0.236-9,2020-04-12 14:05,6907.69,6650.75,3.7196,2020,1,0,1.0364,125
V3,S3,BASE_S3,0.236-9,2020-04-08 09:20,7283.08,7012.18,3.7196,2020,1,0,0.3947,524
V3,S3,BASE_S3,0.236-9,2020-04-07 00:20,7379.51,7105.02,3.7196,2020,1,0,0.2823,239
V3,S3,BASE_S3,0.236-9,2020-04-08 21:05,7334.50,7061.68,3.7196,2020,1,0,0.2034,383
V3,S3,BASE_S3,0.236-9,2020-04-10 21:05,6914.56,6657.37,3.7196,2020,1,0,1.0087,617
V3,S3,BASE_S3,0.236-10,2020-04-25 18:40,7539.89,7326.20,2.8341,2020,0,1,13.8394,17280
V3,S3,BASE_S3,0.236-10,2020-04-28 05:35,7699.30,7481.09,2.8341,2020,0,1,12.8223,17280
V3,S3,BASE_S3,0.236-10,2020-04-22 10:15,6926.44,6730.13,2.8341,2020,0,1,18.1901,17280
V3,S3,BASE_S3,0.236-10,2020-04-26 08:30,7536.69,7323.09,2.8341,2020,0,1,13.8603,17280
V3,S3,BASE_S3,0.236-10,2020-04-22 11:50,6935.47,6738.91,2.8341,2020,0,1,18.1205,17280
V3,S3,BASE_S3,0.236-10,2020-04-30 16:25,8731.36,8483.90,2.8341,2020,1,0,0.0066,14
V3,S3,BASE_S3,0.236-10,2020-04-24 09:30,7602.49,7387.02,2.8341,2020,0,1,13.4349,17280
V3,S3,BASE_S3,0.236-10,2020-04-25 12:50,7552.70,7338.65,2.8341,2020,0,1,13.7561,17280
V3,S3,BASE_S3,0.236-10,2020-04-24 12:35,7499.20,7286.66,2.8341,2020,0,1,14.1059,17280
V3,S3,BASE_S3,0.236-10,2020-04-25 13:35,7556.73,7342.56,2.8341,2020,0,1,13.7299,17280
V3,S3,BASE_S3,0.236-10,2020-04-26 06:50,7541.85,7328.10,2.8341,2020,0,1,13.8266,17280
V3,S3,BASE_S3,0.236-10,2020-04-24 14:50,7468.00,7256.35,2.8341,2020,0,1,14.3123,17280
V3,S3,BASE_S3,0.236-10,2020-05-01 02:45,8707.00,8460.23,2.8341,2020,1,0,5.5639,2563
V3,S3,BASE_S3,0.236-10,2020-04-26 23:15,7639.98,7423.45,2.8341,2020,0,1,13.1958,17280
V3,S3,BASE_S3,0.236-10,2020-04-24 10:00,7579.29,7364.48,2.8341,2020,0,1,13.5840,17280
V3,S3,BASE_S3,0.236-10,2020-04-25 12:05,7538.26,7324.61,2.8341,2020,0,1,13.8500,17280
V3,S3,BASE_S3,0.236-10,2020-05-01 12:35,8863.29,8612.09,2.8341,2020,1,0,1.3404,775
V3,S3,BASE_S3,0.236-10,2020-04-30 01:25,8849.16,8598.36,2.8341,2020,1,0,2.5144,103
V3,S3,BASE_S3,0.236-10,2020-04-25 10:45,7548.40,7334.47,2.8341,2020,0,1,13.7840,17280
V3,S3,BASE_S3,0.236-10,2020-04-30 04:45,9171.48,8911.55,2.8341,2020,1,0,1.1860,52
V3,S3,BASE_S3,0.236-11,2020-05-10 16:35,8573.74,8245.86,3.8242,2020,1,0,1.8002,308
