version,test,run,n_trades,blocked,sizing,pf,sum_pm,ret,cagr,mdd,mtm_mdd_close,wr,exp,worst,sharpe,sortino
V2,F1_taker,90,79,0,30%x10x,1.2198,289.2087,-27.4358,-4.1884,71.0765,78.6216,24.0506,1.0983,11.0000,0.1744,0.5120
V2,F1_taker,91,79,0,risk1%,1.4535,368.3193,24.7030,2.9892,17.0413,21.8996,25.3165,0.3594,11.0000,0.2725,1.2473
V2,F1_taker,91,79,0,30%x10x,1.2823,368.3193,-8.9811,-1.2476,72.3473,79.3646,25.3165,1.3987,11.0000,0.2207,0.6705
V2,F1_taker,92,79,0,risk1%,1.1843,217.0806,7.3674,0.9529,17.4828,22.0836,24.0506,0.1473,11.0000,0.1338,0.5097
V2,F1_taker,92,79,0,30%x10x,1.1603,217.0806,-39.5110,-6.4870,77.8820,81.6408,24.0506,0.8244,11.0000,0.1321,0.4013
V2,F1_taker,93,79,0,risk1%,1.3209,111.5458,16.5099,2.0596,17.6034,20.1369,24.0506,0.2537,11.0000,0.2257,0.8892
V2,F1_taker,93,79,0,30%x10x,1.0763,111.5458,-56.5074,-10.5133,81.5715,83.6353,24.0506,0.4236,11.0000,0.0680,0.1844
V2,F1_taker,94,79,0,risk1%,1.2983,289.8808,15.2417,1.9107,17.1396,19.3319,25.3165,0.2379,11.0000,0.2162,0.8231
V2,F1_taker,94,79,0,30%x10x,1.2257,289.8808,-21.9820,-3.2576,75.7969,80.0337,25.3165,1.1008,11.0000,0.1800,0.5381
V2,F1_taker,95,79,0,risk1%,1.4808,336.0045,27.6280,3.3082,15.8214,18.3033,24.0506,0.3863,11.0000,0.2998,1.3274
V2,F1_taker,95,79,0,30%x10x,1.2531,336.0045,-15.3932,-2.2055,70.8471,77.7720,24.0506,1.2760,11.0000,0.2039,0.6031
V2,F1_taker,96,79,0,risk1%,1.4596,231.0579,24.8328,3.0035,17.4165,21.8518,25.3165,0.3732,11.0000,0.2607,1.2735
V2,F1_taker,96,79,0,30%x10x,1.1673,231.0579,-39.3957,-6.4632,73.3103,77.8698,25.3165,0.8774,11.0000,0.1390,0.3919
V2,F1_taker,97,79,0,risk1%,1.4396,423.7759,23.2893,2.8326,16.9788,21.5391,24.0506,0.3489,11.0000,0.2577,1.2155
V2,F1_taker,97,79,0,30%x10x,1.3435,423.7759,13.2485,1.6737,76.5990,79.3474,24.0506,1.6093,11.0000,0.2575,0.8688
V2,F1_taker,98,79,0,risk1%,1.2570,344.1575,13.1776,1.6652,14.6419,19.2149,25.3165,0.2084,11.0000,0.2016,0.7127
V2,F1_taker,98,79,0,30%x10x,1.2686,344.1575,-8.4915,-1.1769,71.7555,77.9710,25.3165,1.3069,11.0000,0.2122,0.6813
V2,F1_taker,99,79,0,risk1%,1.3838,327.6563,21.4028,2.6213,17.3722,22.2288,24.0506,0.3117,11.0000,0.2646,1.0665
V2,F1_taker,99,79,0,30%x10x,1.2432,327.6563,-18.9657,-2.7667,73.9054,79.4647,24.0506,1.2443,11.0000,0.1971,0.5866
V2,F1_taker,100,79,0,risk1%,1.2892,38.1336,13.9048,1.7522,19.3016,21.6522,24.0506,0.2344,11.0000,0.1919,0.8049
V2,F1_taker,100,79,0,30%x10x,1.0255,38.1336,-64.9297,-13.0464,82.8322,85.2896,24.0506,0.1448,11.0000,0.0232,0.0624
V2,F1_taker,101,79,0,risk1%,1.3776,315.3840,20.7378,2.5461,16.7506,22.2867,24.0506,0.3014,11.0000,0.2624,1.0420
V2,F1_taker,101,79,0,30%x10x,1.2401,315.3840,-21.0346,-3.1017,70.9161,73.7442,24.0506,1.1977,11.0000,0.1909,0.5564
V2,F1_taker,102,79,0,risk1%,1.3463,175.8770,17.2297,2.1435,17.6425,22.3001,24.0506,0.2861,11.0000,0.2089,0.9648
V2,F1_taker,102,79,0,30%x10x,1.1247,175.8770,-48.1835,-8.3979,77.4850,80.7918,24.0506,0.6679,11.0000,0.1059,0.3008
V2,F1_taker,103,79,0,risk1%,1.2832,334.2448,14.4262,1.8142,14.9413,20.1557,25.3165,0.2275,11.0000,0.2085,0.7814
V2,F1_taker,103,79,0,30%x10x,1.2577,334.2448,-15.2711,-2.1866,72.2897,79.3475,25.3165,1.2693,11.0000,0.2028,0.6177
V2,F1_taker,104,79,0,risk1%,1.3191,183.8813,16.5867,2.0686,18.3749,21.0861,24.0506,0.2591,11.0000,0.2215,0.8886
V2,F1_taker,104,79,0,30%x10x,1.1272,183.8813,-47.3758,-8.2087,78.1115,80.2426,24.0506,0.6983,11.0000,0.1111,0.3056
V2,F1_taker,105,79,0,risk1%,1.1929,272.8058,8.6959,1.1187,16.6457,21.2614,24.0506,0.1541,11.0000,0.1535,0.5338
V2,F1_taker,105,79,0,30%x10x,1.2046,272.8058,-27.3430,-4.1721,72.4927,78.8925,24.0506,1.0360,11.0000,0.1682,0.4888
V2,F1_taker,106,79,0,risk1%,1.3093,140.1337,16.2255,2.0263,14.7169,18.8244,24.0506,0.2482,11.0000,0.2260,0.8589
V2,F1_taker,106,79,0,30%x10x,1.0951,140.1337,-53.9426,-9.8266,82.0103,83.0159,24.0506,0.5322,11.0000,0.0846,0.2302
V2,F1_taker,107,79,0,risk1%,1.5756,306.8241,33.3433,3.9138,17.3022,20.6299,25.3165,0.4586,11.0000,0.3180,1.5902
V2,F1_taker,107,79,0,30%x10x,1.2266,306.8241,-23.9264,-3.5828,75.8093,80.9001,25.3165,1.1652,11.0000,0.1840,0.5507
V2,F1_taker,108,79,0,risk1%,1.3250,293.3145,17.1045,2.1289,15.4993,20.2798,25.3165,0.2627,11.0000,0.2290,0.8959
V2,F1_taker,108,79,0,30%x10x,1.2165,293.3145,-28.5106,-4.3790,73.1393,77.7790,25.3165,1.1139,11.0000,0.1751,0.5060
V2,F1_taker,109,79,0,risk1%,1.3727,274.0008,18.8894,2.3353,15.8015,19.4888,24.0506,0.2999,11.0000,0.2244,1.0311
V2,F1_taker,109,79,0,30%x10x,1.2107,274.0008,-26.9811,-4.1085,75.2324,80.5394,24.0506,1.0405,11.0000,0.1682,0.4951
V2,F1_taker,110,79,0,risk1%,1.2931,309.9679,15.1637,1.9015,17.3547,22.2015,22.7848,0.2393,11.0000,0.2136,0.8120
V2,F1_taker,110,79,0,30%x10x,1.2407,309.9679,-20.5409,-3.0210,73.2600,76.4699,22.7848,1.1771,11.0000,0.1883,0.5862
V2,F1_taker,111,79,0,risk1%,1.2325,190.9779,10.6237,1.3561,17.5349,20.3722,24.0506,0.1847,11.0000,0.1688,0.6458
V2,F1_taker,111,79,0,30%x10x,1.1410,190.9779,-43.7555,-7.3903,75.8734,78.4457,24.0506,0.7252,11.0000,0.1169,0.3357
V2,F1_taker,112,79,0,risk1%,1.3708,220.2021,19.6596,2.4235,16.2855,21.1946,24.0506,0.2893,11.0000,0.2541,1.0174
V2,F1_taker,112,79,0,30%x10x,1.1617,220.2021,-39.1893,-6.4208,73.2092,75.6505,24.0506,0.8362,11.0000,0.1347,0.3761
V2,F1_taker,113,79,0,risk1%,1.3549,441.8458,19.0382,2.3523,18.2877,21.0072,24.0506,0.2840,11.0000,0.2462,0.9781
V2,F1_taker,113,79,0,30%x10x,1.3592,441.8458,17.8522,2.2157,70.1471,73.5410,24.0506,1.6779,11.0000,0.2686,0.8594
V2,F1_taker,114,79,0,risk1%,1.3253,306.5391,17.2468,2.1455,17.1878,20.5479,25.3165,0.2629,11.0000,0.2314,0.8987
V2,F1_taker,114,79,0,30%x10x,1.2303,306.5391,-21.1220,-3.1160,73.3221,76.3146,25.3165,1.1641,11.0000,0.1878,0.5434
V2,F1_taker,115,79,0,risk1%,1.1989,146.2070,8.5336,1.0985,19.4372,22.3405,24.0506,0.1597,11.0000,0.1469,0.5550
V2,F1_taker,115,79,0,30%x10x,1.1042,146.2070,-49.5565,-8.7255,79.7614,84.3075,24.0506,0.5552,11.0000,0.0905,0.2573
V2,F1_taker,116,79,0,risk1%,1.3921,352.8626,19.3854,2.3921,17.2548,21.7678,24.0506,0.3118,11.0000,0.2235,1.0766
V2,F1_taker,116,79,0,30%x10x,1.2899,352.8626,-5.3685,-0.7335,65.6657,74.0685,24.0506,1.3400,11.0000,0.2173,0.6984
V2,F1_taker,117,79,0,risk1%,1.2450,166.8289,11.7429,1.4924,15.8856,19.3765,25.3165,0.1942,11.0000,0.1835,0.6775
V2,F1_taker,117,79,0,30%x10x,1.1211,166.8289,-45.9613,-7.8833,76.8435,79.8796,25.3165,0.6335,11.0000,0.1034,0.2993
V2,F1_taker,118,79,0,risk1%,1.3635,275.5184,20.0398,2.4668,16.0072,22.8605,25.3165,0.2952,11.0000,0.2546,1.0047
V2,F1_taker,118,79,0,30%x10x,1.2067,275.5184,-27.2582,-4.1571,71.8524,76.4665,25.3165,1.0463,11.0000,0.1690,0.4927
V2,F1_taker,119,79,0,risk1%,1.5624,263.2463,30.9895,3.6672,18.3347,18.9157,24.0506,0.4453,11.0000,0.2937,1.5467
V2,F1_taker,119,79,0,30%x10x,1.1996,263.2463,-29.6267,-4.5795,79.8243,80.9444,24.0506,0.9997,11.0000,0.1608,0.4847
V2,F1_taker,120,79,0,risk1%,1.4797,358.4595,26.0756,3.1397,17.4436,24.5018,24.0506,0.3840,11.0000,0.2716,1.3262
V2,F1_taker,120,79,0,30%x10x,1.2839,358.4595,-8.5137,-1.1801,65.3221,74.3196,24.0506,1.3612,11.0000,0.2183,0.6538
V2,F1_taker,121,79,0,risk1%,1.5397,357.1877,31.5387,3.7251,16.8265,21.3093,26.5823,0.4313,11.0000,0.3217,1.4857
V2,F1_taker,121,79,0,30%x10x,1.2657,357.1877,-14.6112,-2.0853,75.0079,75.4422,26.5823,1.3564,11.0000,0.2111,0.6437
V2,F1_taker,122,79,0,risk1%,1.4491,268.0837,24.5860,2.9763,17.1992,20.9113,24.0506,0.3587,11.0000,0.2715,1.2426
V2,F1_taker,122,79,0,30%x10x,1.1893,268.0837,-36.1333,-5.8066,77.0874,81.1742,24.0506,1.0180,11.0000,0.1578,0.4489
V2,F1_taker,123,79,0,risk1%,1.3490,351.9024,17.6584,2.1933,16.9042,20.3599,24.0506,0.2784,11.0000,0.2220,0.9658
V2,F1_taker,123,79,0,30%x10x,1.2710,351.9024,-10.7750,-1.5096,74.8651,77.4048,24.0506,1.3363,11.0000,0.2127,0.6638
V2,F1_taker,124,79,0,risk1%,1.3785,360.5405,19.8657,2.4470,17.5146,22.5055,24.0506,0.3054,11.0000,0.2386,1.0509
V2,F1_taker,124,79,0,30%x10x,1.2775,360.5405,-8.2691,-1.1449,73.3310,77.9730,24.0506,1.3691,11.0000,0.2178,0.6946
V2,F1_taker,125,79,0,risk1%,1.4200,375.9431,23.9227,2.9030,14.3268,18.9471,24.0506,0.3302,11.0000,0.3007,1.1578
V2,F1_taker,125,79,0,30%x10x,1.2831,375.9431,-7.4807,-1.0320,75.7122,80.0329,24.0506,1.4276,11.0000,0.2247,0.6987
V2,F1_taker,126,79,0,risk1%,1.4256,255.3003,24.3195,2.9469,15.0947,19.3536,25.3165,0.3423,11.0000,0.2898,1.1777
V2,F1_taker,126,79,0,30%x10x,1.1812,255.3003,-37.6575,-6.1097,79.3134,80.2440,25.3165,0.9695,11.0000,0.1511,0.4288
V2,F1_taker,127,79,0,risk1%,1.2880,339.1455,14.8357,1.8627,17.5235,20.6755,24.0506,0.2295,11.0000,0.2161,0.7956
V2,F1_taker,127,79,0,30%x10x,1.2529,339.1455,-18.2782,-2.6571,73.1226,80.2183,24.0506,1.2879,11.0000,0.2029,0.5854
V2,F1_taker,128,79,0,risk1%,1.3143,301.7745,16.2952,2.0345,17.5485,22.3985,24.0506,0.2534,11.0000,0.2218,0.8695
V2,F1_taker,128,79,0,30%x10x,1.2222,301.7745,-25.9665,-3.9318,74.5599,78.4194,24.0506,1.1460,11.0000,0.1808,0.5287
V2,F1_taker,129,79,0,risk1%,1.3874,314.4198,21.0867,2.5856,16.0359,20.0440,24.0506,0.3095,11.0000,0.2615,1.0736
V2,F1_taker,129,79,0,30%x10x,1.2453,314.4198,-15.7710,-2.2638,78.8578,80.5438,24.0506,1.1940,11.0000,0.1948,0.6162
V2,F1_taker,130,79,0,risk1%,1.3869,297.3283,21.1402,2.5917,14.4742,19.8548,25.3165,0.3028,11.0000,0.2705,1.0586
V2,F1_taker,130,79,0,30%x10x,1.2236,297.3283,-23.6634,-3.5384,74.8464,79.7999,25.3165,1.1291,11.0000,0.1812,0.5322
V2,F1_taker,131,79,0,risk1%,1.2596,88.6289,12.7181,1.6101,17.5635,20.4518,24.0506,0.2110,11.0000,0.1891,0.7216
V2,F1_taker,131,79,0,30%x10x,1.0623,88.6289,-56.6214,-10.5446,79.4537,83.0760,24.0506,0.3366,11.0000,0.0556,0.1513
V2,F1_taker,132,79,0,risk1%,1.3126,266.6304,16.2946,2.0344,14.8062,19.1526,24.0506,0.2519,11.0000,0.2225,0.8652
V2,F1_taker,132,79,0,30%x10x,1.1970,266.6304,-29.5329,-4.5625,74.5791,79.5534,24.0506,1.0125,11.0000,0.1630,0.4836
V2,F1_taker,133,79,0,risk1%,1.4767,361.9500,28.3592,3.3870,15.4757,20.2525,24.0506,0.3850,11.0000,0.3228,1.3254
V2,F1_taker,133,79,0,30%x10x,1.2696,361.9500,-14.4921,-2.0671,76.8995,77.2722,24.0506,1.3745,11.0000,0.2139,0.6353
V2,F1_taker,134,79,0,risk1%,1.3289,280.0231,17.3332,2.1555,14.9588,20.1651,24.0506,0.2639,11.0000,0.2326,0.9097
V2,F1_taker,134,79,0,30%x10x,1.2161,280.0231,-24.0979,-3.6118,70.9099,78.2819,24.0506,1.0634,11.0000,0.1729,0.5364
V2,F1_taker,135,79,0,risk1%,1.3160,221.4091,16.2869,2.0335,17.0184,20.8818,24.0506,0.2532,11.0000,0.2215,0.8739
V2,F1_taker,135,79,0,30%x10x,1.1609,221.4091,-38.8444,-6.3502,75.9128,77.0655,24.0506,0.8408,11.0000,0.1354,0.3857
V2,F1_taker,136,79,0,risk1%,1.2862,96.7005,14.5292,1.8264,16.2114,20.1462,25.3165,0.2306,11.0000,0.2083,0.7940
V2,F1_taker,136,79,0,30%x10x,1.0671,96.7005,-57.0550,-10.6644,81.9757,84.0895,25.3165,0.3672,11.0000,0.0598,0.1639
V2,F1_taker,137,79,0,risk1%,1.3054,171.7224,15.8102,1.9776,17.9934,22.8024,24.0506,0.2481,11.0000,0.2165,0.8497
V2,F1_taker,137,79,0,30%x10x,1.1191,171.7224,-48.6409,-8.5062,84.1024,84.7555,24.0506,0.6521,11.0000,0.1038,0.2931
V2,F1_taker,138,79,0,risk1%,1.3902,284.0267,20.1252,2.4766,18.7946,22.2944,25.3165,0.3128,11.0000,0.2353,1.0771
V2,F1_taker,138,79,0,30%x10x,1.2109,284.0267,-28.3496,-4.3503,77.5290,82.3808,25.3165,1.0786,11.0000,0.1711,0.4983
V2,F1_taker,139,79,0,risk1%,1.3398,228.0583,18.2561,2.2624,14.9822,19.2285,24.0506,0.2749,11.0000,0.2403,0.9439
V2,F1_taker,139,79,0,30%x10x,1.1595,228.0583,-41.6088,-6.9263,79.6877,82.1263,24.0506,0.8660,11.0000,0.1361,0.3831
V2,F1_taker,140,79,0,risk1%,1.1591,132.3381,6.2847,0.8165,17.5754,21.6301,24.0506,0.1292,11.0000,0.1240,0.4421
V2,F1_taker,140,79,0,30%x10x,1.0930,132.3381,-53.6755,-9.7570,80.0834,82.7478,24.0506,0.5025,11.0000,0.0809,0.2182
V2,F1_taker,141,79,0,risk1%,1.4803,185.7187,27.2322,3.2654,18.5875,21.0957,24.0506,0.3920,11.0000,0.2848,1.3405
V2,F1_taker,141,79,0,30%x10x,1.1309,185.7187,-45.8942,-7.8680,75.9527,79.3443,24.0506,0.7053,11.0000,0.1130,0.3161
V2,F1_taker,142,79,0,risk1%,1.3047,344.2891,15.8078,1.9773,17.0242,20.8917,25.3165,0.2489,11.0000,0.2157,0.8449
V2,F1_taker,142,79,0,30%x10x,1.2608,344.2891,-14.6579,-2.0925,75.0526,79.0460,25.3165,1.3074,11.0000,0.2071,0.6246
V2,F1_taker,143,79,0,risk1%,1.3808,248.6184,20.7365,2.5460,14.5367,19.0261,24.0506,0.3038,11.0000,0.2594,1.0529
V2,F1_taker,143,79,0,30%x10x,1.1862,248.6184,-33.0074,-5.2042,76.6350,81.8222,24.0506,0.9441,11.0000,0.1522,0.4511
V2,F1_taker,144,79,0,risk1%,1.4220,274.6279,23.3831,2.8431,15.8219,20.1628,25.3165,0.3365,11.0000,0.2745,1.1677
V2,F1_taker,144,79,0,30%x10x,1.2047,274.6279,-27.5842,-4.2146,76.1212,79.8058,25.3165,1.0429,11.0000,0.1676,0.5072
V2,F1_taker,145,79,0,risk1%,1.4818,399.1902,25.5019,3.0770,18.1589,21.5843,24.0506,0.3816,11.0000,0.2633,1.3277
V2,F1_taker,145,79,0,30%x10x,1.3183,399.1902,4.0828,0.5353,79.2263,80.0652,24.0506,1.5159,11.0000,0.2419,0.7779
V2,F1_taker,146,79,0,risk1%,1.3779,145.6572,20.6367,2.5347,16.0065,20.6555,24.0506,0.3033,11.0000,0.2575,1.0518
V2,F1_taker,146,79,0,30%x10x,1.1033,145.6572,-50.5356,-8.9639,77.6379,78.6461,24.0506,0.5531,11.0000,0.0898,0.2484
V2,F1_taker,147,79,0,risk1%,1.2013,276.9259,8.7375,1.1239,16.5733,19.5270,22.7848,0.1625,11.0000,0.1491,0.5594
V2,F1_taker,147,79,0,30%x10x,1.2126,276.9259,-26.6295,-4.0471,73.5934,78.9604,22.7848,1.0516,11.0000,0.1699,0.5118
V2,F1_taker,148,79,0,risk1%,1.2415,31.3222,10.7095,1.3666,18.5752,21.1058,25.3165,0.1955,11.0000,0.1632,0.6694
V2,F1_taker,148,79,0,30%x10x,1.0211,31.3222,-65.7853,-13.3325,81.2307,83.1382,25.3165,0.1189,11.0000,0.0191,0.0502
V2,F1_taker,149,79,0,risk1%,1.3288,143.6396,17.1928,2.1392,16.5223,19.2603,24.0506,0.2653,11.0000,0.2268,0.9139
V2,F1_taker,149,79,0,30%x10x,1.0995,143.6396,-52.2372,-9.3881,79.1635,82.1467,24.0506,0.5455,11.0000,0.0875,0.2395
V2,F1_taker,150,79,0,risk1%,1.2582,362.0265,12.2485,1.5535,17.5720,21.7443,25.3165,0.2043,11.0000,0.1850,0.7114
V2,F1_taker,150,79,0,30%x10x,1.2821,362.0265,-9.6880,-1.3503,67.1399,75.7998,25.3165,1.3748,11.0000,0.2175,0.6751
V2,F1_taker,151,79,0,risk1%,1.2963,173.1164,15.2678,1.9138,15.5053,20.4942,24.0506,0.2389,11.0000,0.2144,0.8213
V2,F1_taker,151,79,0,30%x10x,1.1222,173.1164,-47.7251,-8.2902,73.6962,76.9989,24.0506,0.6574,11.0000,0.1055,0.2937
V2,F1_taker,152,79,0,risk1%,1.2394,261.7343,11.9674,1.5195,13.8309,18.6276,24.0506,0.1940,11.0000,0.1896,0.6633
V2,F1_taker,152,79,0,30%x10x,1.1970,261.7343,-29.3011,-4.5207,71.7127,75.5204,24.0506,0.9939,11.0000,0.1615,0.4754
V2,F1_taker,153,79,0,risk1%,1.1417,136.7103,5.4301,0.7080,16.6554,21.5400,22.7848,0.1136,11.0000,0.1158,0.3925
V2,F1_taker,153,79,0,30%x10x,1.0992,136.7103,-50.3892,-8.9280,75.8018,80.2817,22.7848,0.5192,11.0000,0.0851,0.2409
V2,F1_taker,154,79,0,risk1%,1.4176,304.6281,23.2975,2.8335,16.0281,20.9536,24.0506,0.3305,11.0000,0.2824,1.1457
V2,F1_taker,154,79,0,30%x10x,1.2317,304.6281,-21.3334,-3.1507,74.6904,77.8905,24.0506,1.1568,11.0000,0.1871,0.5367
V2,F1_taker,155,79,0,risk1%,1.2649,290.1311,13.3556,1.6866,16.7331,22.3663,25.3165,0.2120,11.0000,0.2021,0.7322
V2,F1_taker,155,79,0,30%x10x,1.2125,290.1311,-28.9744,-4.4620,73.8562,77.3312,25.3165,1.1018,11.0000,0.1738,0.5045
V2,F1_taker,156,79,0,risk1%,1.4182,298.5464,21.5777,2.6410,17.7706,20.8042,25.3165,0.3369,11.0000,0.2387,1.1538
V2,F1_taker,156,79,0,30%x10x,1.2252,298.5464,-24.0507,-3.6038,78.8583,82.8118,25.3165,1.1337,11.0000,0.1806,0.5385
V2,F1_taker,157,79,0,risk1%,1.2254,226.5999,10.0938,1.2912,17.6293,21.1557,24.0506,0.1824,11.0000,0.1607,0.6265
V2,F1_taker,157,79,0,30%x10x,1.1681,226.5999,-36.4473,-5.8685,75.6163,78.5763,24.0506,0.8605,11.0000,0.1394,0.4110
V2,F1_taker,158,79,0,risk1%,1.5290,376.8810,30.2641,3.5904,15.6624,20.6421,25.3165,0.4261,11.0000,0.3001,1.4630
V2,F1_taker,158,79,0,30%x10x,1.2912,376.8810,-3.5072,-0.4752,75.4279,79.2903,25.3165,1.4312,11.0000,0.2274,0.7350
V2,F1_taker,159,79,0,risk1%,1.3996,177.8740,22.4484,2.7388,16.2583,21.2599,25.3165,0.3203,11.0000,0.2776,1.1004
V2,F1_taker,159,79,0,30%x10x,1.1298,177.8740,-44.0270,-7.4500,78.4076,80.0941,25.3165,0.6755,11.0000,0.1108,0.3095
V2,F1_taker,160,79,0,risk1%,1.4916,238.7295,27.8404,3.3312,15.5258,20.5224,24.0506,0.3960,11.0000,0.2931,1.3599
V2,F1_taker,160,79,0,30%x10x,1.1747,238.7295,-35.9041,-5.7616,80.1045,80.4255,24.0506,0.9066,11.0000,0.1449,0.4298
V2,F1_taker,161,79,0,risk1%,1.3803,272.5819,20.7736,2.5502,16.0770,17.9116,25.3165,0.3031,11.0000,0.2611,1.0521
V2,F1_taker,161,79,0,30%x10x,1.1955,272.5819,-33.2195,-5.2443,79.6221,80.8867,25.3165,1.0351,11.0000,0.1623,0.4677
V2,F1_taker,162,79,0,risk1%,1.2811,246.1592,13.9631,1.7591,16.5846,20.3656,25.3165,0.2253,11.0000,0.2011,0.7760
V2,F1_taker,162,79,0,30%x10x,1.1803,246.1592,-36.6250,-5.9037,76.1079,76.5471,25.3165,0.9348,11.0000,0.1483,0.4213
V2,F1_taker,163,79,0,risk1%,1.5080,323.2907,30.2964,3.5938,16.3737,21.0999,24.0506,0.4102,11.0000,0.3271,1.4078
V2,F1_taker,163,79,0,30%x10x,1.2420,323.2907,-20.9231,-3.0834,75.0124,78.5400,24.0506,1.2277,11.0000,0.1936,0.5720
V2,F1_taker,164,79,0,risk1%,1.3144,256.2496,16.0935,2.0109,16.3982,21.3020,25.3165,0.2489,11.0000,0.2220,0.8655
V2,F1_taker,164,79,0,30%x10x,1.1913,256.2496,-31.4050,-4.9048,77.1408,80.1534,25.3165,0.9731,11.0000,0.1570,0.4621
V2,F1_taker,165,79,0,risk1%,1.1734,284.9891,7.0432,0.9122,18.7957,20.7996,24.0506,0.1388,11.0000,0.1320,0.4797
V2,F1_taker,165,79,0,30%x10x,1.2050,284.9891,-30.1949,-4.6827,77.1102,78.5306,24.0506,1.0822,11.0000,0.1696,0.5072
V2,F1_taker,166,79,0,risk1%,1.3999,298.3698,22.0741,2.6968,17.4528,22.2106,24.0506,0.3197,11.0000,0.2699,1.1100
V2,F1_taker,166,79,0,30%x10x,1.2296,298.3698,-20.0924,-2.9482,75.5839,79.8844,24.0506,1.1330,11.0000,0.1844,0.5648
V2,F1_taker,167,79,0,risk1%,1.3937,219.0041,20.5548,2.5254,16.7901,22.3063,25.3165,0.3097,11.0000,0.2469,1.0827
V2,F1_taker,167,79,0,30%x10x,1.1564,219.0041,-41.8094,-6.9691,80.6765,82.0094,25.3165,0.8317,11.0000,0.1315,0.3709
V2,F1_taker,168,79,0,risk1%,1.3125,276.8785,16.1427,2.0166,17.3648,19.9063,25.3165,0.2544,11.0000,0.2168,0.8653
V2,F1_taker,168,79,0,30%x10x,1.2044,276.8785,-30.8301,-4.7988,76.4228,80.0603,25.3165,1.0514,11.0000,0.1666,0.4742
V2,F1_taker,169,79,0,risk1%,1.3421,327.5863,18.5991,2.3019,15.8208,20.0631,25.3165,0.2702,11.0000,0.2560,0.9382
V2,F1_taker,169,79,0,30%x10x,1.2575,327.5863,-13.9895,-1.9905,72.8123,79.4536,25.3165,1.2440,11.0000,0.2013,0.6210
V2,F1_taker,170,79,0,risk1%,1.4703,293.3975,25.9227,3.1230,15.7045,21.4201,25.3165,0.3727,11.0000,0.2818,1.2955
V2,F1_taker,170,79,0,30%x10x,1.2150,293.3975,-29.5204,-4.5603,71.0455,76.1442,25.3165,1.1142,11.0000,0.1742,0.5036
V2,F1_taker,171,79,0,risk1%,1.2196,279.4574,10.0130,1.2813,17.9204,21.9615,24.0506,0.1788,11.0000,0.1618,0.6117
V2,F1_taker,171,79,0,30%x10x,1.2055,279.4574,-30.6450,-4.7649,75.4262,80.4849,24.0506,1.0612,11.0000,0.1680,0.4758
V2,F1_taker,172,79,0,risk1%,1.1414,218.6167,4.6965,0.6142,18.1261,21.0664,24.0506,0.1134,11.0000,0.1045,0.3924
V2,F1_taker,172,79,0,30%x10x,1.1576,218.6167,-39.8873,-6.5648,79.2682,82.2630,24.0506,0.8302,11.0000,0.1327,0.3928
V2,F1_taker,173,79,0,risk1%,1.5891,279.9173,34.3356,4.0166,16.0549,18.5848,24.0506,0.4687,11.0000,0.3247,1.6272
V2,F1_taker,173,79,0,30%x10x,1.2108,279.9173,-27.2044,-4.1477,71.6694,75.5394,24.0506,1.0630,11.0000,0.1706,0.5019
V2,F1_taker,174,79,0,risk1%,1.4516,189.4428,24.8811,3.0088,15.7879,23.2096,25.3165,0.3667,11.0000,0.2689,1.2518
V2,F1_taker,174,79,0,30%x10x,1.1341,189.4428,-47.5515,-8.2496,76.2822,79.2354,25.3165,0.7194,11.0000,0.1134,0.3125
V2,F1_taker,175,79,0,risk1%,1.4719,307.0984,27.1761,3.2594,17.7689,20.6470,25.3165,0.3787,11.0000,0.3031,1.3051
V2,F1_taker,175,79,0,30%x10x,1.2274,307.0984,-25.2256,-3.8041,76.6043,79.9662,25.3165,1.1662,11.0000,0.1832,0.5415
V2,F1_taker,176,79,0,risk1%,1.4350,182.1056,24.1455,2.9276,15.5929,19.5960,24.0506,0.3491,11.0000,0.2743,1.2052
V2,F1_taker,176,79,0,30%x10x,1.1291,182.1056,-46.6209,-8.0341,77.4411,81.2918,24.0506,0.6915,11.0000,0.1111,0.3012
V2,F1_taker,177,79,0,risk1%,1.2835,215.5741,14.4314,1.8148,16.8117,21.7012,24.0506,0.2271,11.0000,0.2097,0.7841
V2,F1_taker,177,79,0,30%x10x,1.1565,215.5741,-39.6393,-6.5135,79.0855,83.1408,24.0506,0.8186,11.0000,0.1319,0.3788
V2,F1_taker,178,79,0,risk1%,1.3010,333.3834,15.3707,1.9259,18.0367,21.5246,24.0506,0.2454,11.0000,0.2103,0.8356
V2,F1_taker,178,79,0,30%x10x,1.2517,333.3834,-17.5886,-2.5479,70.2961,74.7304,24.0506,1.2660,11.0000,0.2003,0.6062
V2,F1_taker,179,79,0,risk1%,1.2879,102.6598,13.8637,1.7473,18.2137,21.1793,22.7848,0.2292,11.0000,0.1948,0.7991
V2,F1_taker,179,79,0,30%x10x,1.0704,102.6598,-58.1749,-10.9788,79.7834,81.7825,22.7848,0.3898,11.0000,0.0622,0.1696
V2,F1_taker,180,79,0,risk1%,1.3436,281.6889,18.3005,2.2675,15.0430,20.0365,22.7848,0.2772,11.0000,0.2388,0.9573
V2,F1_taker,180,79,0,30%x10x,1.2086,281.6889,-28.0609,-4.2989,77.0866,82.1519,22.7848,1.0697,11.0000,0.1703,0.5187
V2,F1_taker,181,79,0,risk1%,1.3690,318.8860,19.2100,2.3720,17.2897,21.8709,24.0506,0.2953,11.0000,0.2356,1.0225
